"","total.seagrass","Turf.algae","total.sponges","other.inverts","corals","Unconsolidated","Consolidated","Macroalgae","dominant","Latitude","Longitude","Transect.id","depth","slope4","slope8","aspect4","aspect8","tpi","tri","roughness","flowdir"
"152",52,4,0,0,0,28,0,16,"total.seagrass",-33.585325,115.2103633,"HPZ.3",-20,0.23521064221859,0.23521064221859,352.453125,352.453125,-0.125,0.875,3,64
"153",84,0,0,0,0,16,0,0,"total.seagrass",-33.58531333,115.2103867,"HPZ.3",-20,0.23521064221859,0.23521064221859,352.453125,352.453125,-0.125,0.875,3,64
"154",56,0,0,0,0,40,0,4,"total.seagrass",-33.58529833,115.2104183,"HPZ.3",-20,0.23521064221859,0.23521064221859,352.453125,352.453125,-0.125,0.875,3,64
"155",28,0,0,0,0,72,0,0,"Unconsolidated",-33.58528667,115.21045,"HPZ.3",-20,0.23521064221859,0.23521064221859,352.453125,352.453125,-0.125,0.875,3,64
"156",20,0,0,0,0,80,0,0,"Unconsolidated",-33.58527167,115.2104733,"HPZ.3",-20,0.23521064221859,0.23521064221859,352.453125,352.453125,-0.125,0.875,3,64
"157",36,0,0,0,0,64,0,0,"Unconsolidated",-33.58526167,115.2105017,"HPZ.3",-20,0.23521064221859,0.23521064221859,352.453125,352.453125,-0.125,0.875,3,64
"158",12,12,0,0,0,76,0,0,"Unconsolidated",-33.58524667,115.21053,"HPZ.3",-20,0.23521064221859,0.23521064221859,352.453125,352.453125,-0.125,0.875,3,64
"159",16,0,0,0,0,80,0,4,"Unconsolidated",-33.58523833,115.2105633,"HPZ.3",-20,0.23521064221859,0.23521064221859,352.453125,352.453125,-0.125,0.875,3,64
"160",36,0,0,0,0,64,0,0,"Unconsolidated",-33.58523167,115.2105833,"HPZ.3",-20,0.23521064221859,0.23521064221859,352.453125,352.453125,-0.125,0.875,3,64
"161",40,0,0,0,0,60,0,0,"Unconsolidated",-33.58522833,115.2106117,"HPZ.3",-20,0.23521064221859,0.23521064221859,352.453125,352.453125,-0.125,0.875,3,64
"162",20,0,0,0,0,52,0,28,"Unconsolidated",-33.58522,115.2106467,"HPZ.3",-20,0.23521064221859,0.23521064221859,352.453125,352.453125,-0.125,0.875,3,64
"163",0,0,0,0,0,76,0,24,"Unconsolidated",-33.58521,115.2106683,"HPZ.3",-20,0.23521064221859,0.23521064221859,352.453125,352.453125,-0.125,0.875,3,64
"164",24,0,0,0,0,52,0,24,"Unconsolidated",-33.58520667,115.210695,"HPZ.3",-20,0.23521064221859,0.23521064221859,352.453125,352.453125,-0.125,0.875,3,64
"165",44,0,0,0,0,36,0,16,"total.seagrass",-33.5852,115.2107267,"HPZ.3",-20,0.23521064221859,0.23521064221859,352.453125,352.453125,-0.125,0.875,3,64
"166",28,12,0,0,0,52,0,8,"Unconsolidated",-33.585185,115.2107683,"HPZ.3",-20,0.23521064221859,0.23521064221859,352.453125,352.453125,-0.125,0.875,3,64
"167",12,8,0,0,0,48,4,28,"Unconsolidated",-33.58517333,115.2108033,"HPZ.3",-20,0.23521064221859,0.23521064221859,352.453125,352.453125,-0.125,0.875,3,64
"168",0,8,0,0,0,60,0,28,"Unconsolidated",-33.58516333,115.2108383,"HPZ.3",-20,0.23521064221859,0.23521064221859,352.453125,352.453125,-0.125,0.875,3,64
"169",20,8,0,0,0,44,0,28,"Unconsolidated",-33.58515167,115.210875,"HPZ.3",-20,0.23521064221859,0.23521064221859,352.453125,352.453125,-0.125,0.875,3,64
"170",16,0,0,0,0,76,0,8,"Unconsolidated",-33.58514167,115.21091,"HPZ.3",-20,0.23521064221859,0.23521064221859,352.453125,352.453125,-0.125,0.875,3,64
"171",12,0,0,0,0,84,0,4,"Unconsolidated",-33.585135,115.2109383,"HPZ.3",-20,0.23521064221859,0.23521064221859,352.453125,352.453125,-0.125,0.875,3,64
"172",8,0,0,0,0,80,0,12,"Unconsolidated",-33.58513167,115.2109667,"HPZ.3",-20,0.23521064221859,0.23521064221859,352.453125,352.453125,-0.125,0.875,3,64
"173",0,8,0,0,0,88,0,4,"Unconsolidated",-33.58513167,115.210995,"HPZ.3",-20,0.23521064221859,0.23521064221859,352.453125,352.453125,-0.125,0.875,3,64
"174",8,0,0,0,0,76,12,4,"Unconsolidated",-33.58513333,115.2110283,"HPZ.3",-20,0.23521064221859,0.23521064221859,352.453125,352.453125,-0.125,0.875,3,64
"175",8,0,0,0,0,88,0,4,"Unconsolidated",-33.58513,115.2110633,"HPZ.3",-20,0.23521064221859,0.23521064221859,352.453125,352.453125,-0.125,0.875,3,64
"176",0,0,0,0,0,68,0,32,"Unconsolidated",-33.58512167,115.2110967,"HPZ.3",-20,0.23521064221859,0.23521064221859,352.453125,352.453125,-0.125,0.875,3,64
"177",24,8,0,0,0,68,0,0,"Unconsolidated",-33.58511333,115.2111283,"HPZ.3",-20,0.23521064221859,0.23521064221859,352.453125,352.453125,-0.125,0.875,3,64
"178",48,0,0,0,0,16,0,36,"total.seagrass",-33.58510667,115.2111567,"HPZ.3",-20,0.23521064221859,0.23521064221859,352.453125,352.453125,-0.125,0.875,3,64
"179",92,0,0,0,0,8,0,0,"total.seagrass",-33.58509833,115.211185,"HPZ.3",-20,0.23521064221859,0.23521064221859,352.453125,352.453125,-0.125,0.875,3,64
"180",40,4,0,0,0,20,0,36,"total.seagrass",-33.58509667,115.2112183,"HPZ.3",-20,0.23521064221859,0.23521064221859,352.453125,352.453125,-0.125,0.875,3,64
"181",0,0,0,0,0,60,8,32,"Unconsolidated",-33.585095,115.2112417,"HPZ.3",-20,0.23521064221859,0.23521064221859,352.453125,352.453125,-0.125,0.875,3,64
"182",80,0,0,0,0,16,4,0,"total.seagrass",-33.58508,115.211275,"HPZ.3",-20,0.23521064221859,0.23521064221859,352.453125,352.453125,-0.125,0.875,3,64
"183",56,12,0,0,0,20,4,8,"total.seagrass",-33.58506667,115.2113033,"HPZ.3",-20,0.23521064221859,0.23521064221859,352.453125,352.453125,-0.125,0.875,3,64
"184",56,0,0,0,0,16,4,24,"total.seagrass",-33.58505667,115.2113317,"HPZ.3",-20,0.23521064221859,0.23521064221859,352.453125,352.453125,-0.125,0.875,3,64
"185",60,0,0,0,0,12,8,20,"total.seagrass",-33.58504167,115.2113667,"HPZ.3",-20,0.23521064221859,0.23521064221859,352.453125,352.453125,-0.125,0.875,3,64
"186",56,0,0,0,0,36,0,4,"total.seagrass",-33.58503,115.2114,"HPZ.3",-20,0.23521064221859,0.23521064221859,352.453125,352.453125,-0.125,0.875,3,64
"187",80,4,0,0,0,16,0,0,"total.seagrass",-33.58501667,115.2114333,"HPZ.3",-20,0.23521064221859,0.23521064221859,352.453125,352.453125,-0.125,0.875,3,64
"188",88,0,0,0,0,12,0,0,"total.seagrass",-33.58500833,115.2114483,"HPZ.3",-20,0.23521064221859,0.23521064221859,352.453125,352.453125,-0.125,0.875,3,64
"189",96,0,0,0,0,4,0,0,"total.seagrass",-33.58500333,115.2114683,"HPZ.3",-20,0.23521064221859,0.23521064221859,352.453125,352.453125,-0.125,0.875,3,64
"190",76,0,0,0,0,24,0,0,"total.seagrass",-33.58499667,115.2114983,"HPZ.3",-20,0.23521064221859,0.23521064221859,352.453125,352.453125,-0.125,0.875,3,64
"191",84,0,0,0,0,16,0,0,"total.seagrass",-33.58497833,115.21152,"HPZ.3",-20,0.23521064221859,0.23521064221859,352.453125,352.453125,-0.125,0.875,3,64
"192",32,0,0,0,0,52,0,16,"Unconsolidated",-33.58496667,115.2115483,"HPZ.3",-20,0.23521064221859,0.23521064221859,352.453125,352.453125,-0.125,0.875,3,64
"193",8,0,0,0,0,92,0,0,"Unconsolidated",-33.58495167,115.211575,"HPZ.3",-20,0.23521064221859,0.23521064221859,352.453125,352.453125,-0.125,0.875,3,64
"194",16,0,0,0,0,84,0,0,"Unconsolidated",-33.584935,115.2115983,"HPZ.3",-21,0.103632993996143,0.103632993996143,5.08888754974322e-14,5.08888754974322e-14,-0.375,0.375,1,64
"195",64,0,0,0,0,36,0,0,"total.seagrass",-33.58492333,115.2116233,"HPZ.3",-21,0.103632993996143,0.103632993996143,5.08888754974322e-14,5.08888754974322e-14,-0.375,0.375,1,64
"196",4,0,0,0,0,92,0,4,"Unconsolidated",-33.58491333,115.211655,"HPZ.3",-21,0.103632993996143,0.103632993996143,5.08888754974322e-14,5.08888754974322e-14,-0.375,0.375,1,64
"197",0,0,0,0,0,84,0,0,"Unconsolidated",-33.58490333,115.2116883,"HPZ.3",-21,0.103632993996143,0.103632993996143,5.08888754974322e-14,5.08888754974322e-14,-0.375,0.375,1,64
"198",12,0,0,0,0,84,0,4,"Unconsolidated",-33.58488833,115.2117183,"HPZ.3",-21,0.103632993996143,0.103632993996143,5.08888754974322e-14,5.08888754974322e-14,-0.375,0.375,1,64
"199",0,4,0,0,0,76,0,16,"Unconsolidated",-33.58487333,115.2117483,"HPZ.3",-21,0.103632993996143,0.103632993996143,5.08888754974322e-14,5.08888754974322e-14,-0.375,0.375,1,64
"200",8,0,0,0,0,92,0,0,"Unconsolidated",-33.58485833,115.2117717,"HPZ.3",-21,0.103632993996143,0.103632993996143,5.08888754974322e-14,5.08888754974322e-14,-0.375,0.375,1,64
"201",12,0,0,0,0,76,0,4,"Unconsolidated",-33.58483833,115.2117967,"HPZ.3",-21,0.103632993996143,0.103632993996143,5.08888754974322e-14,5.08888754974322e-14,-0.375,0.375,1,64
"202",4,0,0,0,0,84,0,12,"Unconsolidated",-33.58482167,115.2118233,"HPZ.3",-21,0.103632993996143,0.103632993996143,5.08888754974322e-14,5.08888754974322e-14,-0.375,0.375,1,64
"203",4,0,0,0,0,72,0,0,"Unconsolidated",-33.58480333,115.211845,"HPZ.3",-21,0.103632993996143,0.103632993996143,5.08888754974322e-14,5.08888754974322e-14,-0.375,0.375,1,64
"204",44,0,0,0,0,56,0,0,"Unconsolidated",-33.58479,115.21188,"HPZ.3",-21,0.103632993996143,0.103632993996143,5.08888754974322e-14,5.08888754974322e-14,-0.375,0.375,1,64
"205",56,0,0,0,0,44,0,0,"total.seagrass",-33.58477167,115.2119067,"HPZ.3",-21,0.103632993996143,0.103632993996143,5.08888754974322e-14,5.08888754974322e-14,-0.375,0.375,1,64
"206",8,0,0,0,0,92,0,0,"Unconsolidated",-33.58475667,115.2119367,"HPZ.3",-21,0.103632993996143,0.103632993996143,5.08888754974322e-14,5.08888754974322e-14,-0.375,0.375,1,64
"207",0,0,0,0,0,100,0,0,"Unconsolidated",-33.58475167,115.2119767,"HPZ.3",-21,0.103632993996143,0.103632993996143,5.08888754974322e-14,5.08888754974322e-14,-0.375,0.375,1,64
"208",24,0,0,0,0,72,0,4,"Unconsolidated",-33.584745,115.212015,"HPZ.3",-21,0.103632993996143,0.103632993996143,5.08888754974322e-14,5.08888754974322e-14,-0.375,0.375,1,64
"209",36,0,0,0,0,64,0,0,"Unconsolidated",-33.58473333,115.2120433,"HPZ.3",-21,0.103632993996143,0.103632993996143,5.08888754974322e-14,5.08888754974322e-14,-0.375,0.375,1,64
"210",20,0,0,0,0,80,0,0,"Unconsolidated",-33.58472333,115.212075,"HPZ.3",-21,0.103632993996143,0.103632993996143,5.08888754974322e-14,5.08888754974322e-14,-0.375,0.375,1,64
"211",28,0,0,0,0,72,0,0,"Unconsolidated",-33.58470667,115.2121,"HPZ.3",-21,0.103632993996143,0.103632993996143,5.08888754974322e-14,5.08888754974322e-14,-0.375,0.375,1,64
"212",24,0,0,0,0,76,0,0,"Unconsolidated",-33.58469167,115.2121267,"HPZ.3",-21,0.103632993996143,0.103632993996143,5.08888754974322e-14,5.08888754974322e-14,-0.375,0.375,1,64
"213",0,0,0,0,0,100,0,0,"Unconsolidated",-33.584675,115.21215,"HPZ.3",-21,0.103632993996143,0.103632993996143,5.08888754974322e-14,5.08888754974322e-14,-0.375,0.375,1,64
"214",8,0,0,0,0,92,0,0,"Unconsolidated",-33.58466,115.2121733,"HPZ.3",-21,0.103632993996143,0.103632993996143,5.08888754974322e-14,5.08888754974322e-14,-0.375,0.375,1,64
"215",12,0,0,0,0,88,0,0,"Unconsolidated",-33.58464167,115.2121983,"HPZ.3",-21,0.103632993996143,0.103632993996143,5.08888754974322e-14,5.08888754974322e-14,-0.375,0.375,1,64
"216",8,0,0,0,0,88,0,4,"Unconsolidated",-33.58463,115.2122283,"HPZ.3",-21,0.103632993996143,0.103632993996143,5.08888754974322e-14,5.08888754974322e-14,-0.375,0.375,1,64
"217",0,0,0,0,0,100,0,0,"Unconsolidated",-33.58461667,115.2122583,"HPZ.3",-21,0.103632993996143,0.103632993996143,5.08888754974322e-14,5.08888754974322e-14,-0.375,0.375,1,64
"218",0,0,0,0,0,96,0,4,"Unconsolidated",-33.58460667,115.212295,"HPZ.3",-21,0.103632993996143,0.103632993996143,5.08888754974322e-14,5.08888754974322e-14,-0.375,0.375,1,64
"219",0,0,0,0,0,100,0,0,"Unconsolidated",-33.58459333,115.2123333,"HPZ.3",-21,0.103632993996143,0.103632993996143,5.08888754974322e-14,5.08888754974322e-14,-0.375,0.375,1,64
"220",0,0,0,0,0,96,0,4,"Unconsolidated",-33.584585,115.2123717,"HPZ.3",-21,0.103632993996143,0.103632993996143,5.08888754974322e-14,5.08888754974322e-14,-0.375,0.375,1,64
"221",0,0,0,0,0,100,0,0,"Unconsolidated",-33.58457833,115.2124117,"HPZ.3",-21,0.103632993996143,0.103632993996143,5.08888754974322e-14,5.08888754974322e-14,-0.375,0.375,1,64
"222",0,0,0,0,0,100,0,0,"Unconsolidated",-33.58456833,115.2124383,"HPZ.3",-21,0.103632993996143,0.103632993996143,5.08888754974322e-14,5.08888754974322e-14,-0.375,0.375,1,64
"223",36,0,0,0,0,64,0,0,"Unconsolidated",-33.584565,115.2124667,"HPZ.3",-21,0.103632993996143,0.103632993996143,5.08888754974322e-14,5.08888754974322e-14,-0.375,0.375,1,64
"224",16,0,0,0,0,76,0,4,"Unconsolidated",-33.58455833,115.212495,"HPZ.3",-21,0.103632993996143,0.103632993996143,5.08888754974322e-14,5.08888754974322e-14,-0.375,0.375,1,64
"225",36,0,0,0,0,60,0,4,"Unconsolidated",-33.58455,115.212525,"HPZ.3",-21,0.103632993996143,0.103632993996143,5.08888754974322e-14,5.08888754974322e-14,-0.375,0.375,1,64
"226",16,4,0,0,0,76,0,4,"Unconsolidated",-33.58454667,115.21255,"HPZ.3",-21,0.103632993996143,0.103632993996143,5.08888754974322e-14,5.08888754974322e-14,-0.375,0.375,1,64
"227",4,0,0,0,0,96,0,0,"Unconsolidated",-33.58453833,115.2125817,"HPZ.3",-21,0.103632993996143,0.103632993996143,5.08888754974322e-14,5.08888754974322e-14,-0.375,0.375,1,64
"228",12,0,0,0,0,88,0,0,"Unconsolidated",-33.58454,115.21262,"HPZ.3",-21,0.103632993996143,0.103632993996143,5.08888754974322e-14,5.08888754974322e-14,-0.375,0.375,1,64
"229",68,0,0,0,0,32,0,0,"total.seagrass",-33.58453333,115.212655,"HPZ.3",-21,0.133173480629921,0.133173480629921,13.4126100540161,13.4126100540161,-0.25,0.5,2,128
"230",0,0,0,0,0,100,0,0,"Unconsolidated",-33.58452833,115.2126883,"HPZ.3",-21,0.133173480629921,0.133173480629921,13.4126100540161,13.4126100540161,-0.25,0.5,2,128
"231",0,0,0,0,0,96,0,4,"Unconsolidated",-33.58452333,115.2127183,"HPZ.3",-21,0.133173480629921,0.133173480629921,13.4126100540161,13.4126100540161,-0.25,0.5,2,128
"232",0,0,0,0,0,100,0,0,"Unconsolidated",-33.58451833,115.2127517,"HPZ.3",-21,0.133173480629921,0.133173480629921,13.4126100540161,13.4126100540161,-0.25,0.5,2,128
"233",0,0,0,0,0,96,0,4,"Unconsolidated",-33.58451333,115.212785,"HPZ.3",-21,0.133173480629921,0.133173480629921,13.4126100540161,13.4126100540161,-0.25,0.5,2,128
"234",20,0,0,0,0,76,0,4,"Unconsolidated",-33.58450667,115.2128233,"HPZ.3",-21,0.133173480629921,0.133173480629921,13.4126100540161,13.4126100540161,-0.25,0.5,2,128
"235",4,0,0,0,0,96,0,0,"Unconsolidated",-33.58450167,115.212855,"HPZ.3",-21,0.133173480629921,0.133173480629921,13.4126100540161,13.4126100540161,-0.25,0.5,2,128
"236",4,0,0,0,0,96,0,0,"Unconsolidated",-33.584505,115.2128833,"HPZ.3",-21,0.133173480629921,0.133173480629921,13.4126100540161,13.4126100540161,-0.25,0.5,2,128
"237",16,0,0,0,0,80,0,4,"Unconsolidated",-33.58450167,115.212915,"HPZ.3",-21,0.133173480629921,0.133173480629921,13.4126100540161,13.4126100540161,-0.25,0.5,2,128
"238",0,0,0,0,0,96,0,4,"Unconsolidated",-33.5845,115.2129317,"HPZ.3",-21,0.133173480629921,0.133173480629921,13.4126100540161,13.4126100540161,-0.25,0.5,2,128
"239",0,0,0,0,0,100,0,0,"Unconsolidated",-33.58449833,115.2129617,"HPZ.3",-21,0.133173480629921,0.133173480629921,13.4126100540161,13.4126100540161,-0.25,0.5,2,128
"240",0,0,0,0,0,96,0,4,"Unconsolidated",-33.58449,115.21299,"HPZ.3",-21,0.133173480629921,0.133173480629921,13.4126100540161,13.4126100540161,-0.25,0.5,2,128
"241",0,0,0,0,0,100,0,0,"Unconsolidated",-33.58448333,115.2130217,"HPZ.3",-21,0.133173480629921,0.133173480629921,13.4126100540161,13.4126100540161,-0.25,0.5,2,128
"242",0,0,0,0,0,100,0,0,"Unconsolidated",-33.58447333,115.2130533,"HPZ.3",-21,0.133173480629921,0.133173480629921,13.4126100540161,13.4126100540161,-0.25,0.5,2,128
"243",0,0,0,0,0,100,0,0,"Unconsolidated",-33.58446,115.21309,"HPZ.3",-21,0.133173480629921,0.133173480629921,13.4126100540161,13.4126100540161,-0.25,0.5,2,128
"244",0,0,0,0,0,100,0,0,"Unconsolidated",-33.58444667,115.2131217,"HPZ.3",-21,0.133173480629921,0.133173480629921,13.4126100540161,13.4126100540161,-0.25,0.5,2,128
"245",0,0,0,0,0,100,0,0,"Unconsolidated",-33.58443667,115.2131517,"HPZ.3",-21,0.133173480629921,0.133173480629921,13.4126100540161,13.4126100540161,-0.25,0.5,2,128
"246",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57945667,115.222355,"HPZ.4",-22,0.103632993996143,0.103632993996143,1.65388847907753e-13,1.65388847907753e-13,0.375,0.375,1,64
"247",0,0,0,0,0,100,0,0,"Unconsolidated",-33.579435,115.2223617,"HPZ.4",-22,0.103632993996143,0.103632993996143,1.65388847907753e-13,1.65388847907753e-13,0.375,0.375,1,64
"248",0,0,0,0,0,84,0,16,"Unconsolidated",-33.579425,115.2223667,"HPZ.4",-22,0.103632993996143,0.103632993996143,1.65388847907753e-13,1.65388847907753e-13,0.375,0.375,1,64
"249",0,0,0,0,0,96,0,4,"Unconsolidated",-33.57941333,115.2223767,"HPZ.4",-22,0.103632993996143,0.103632993996143,1.65388847907753e-13,1.65388847907753e-13,0.375,0.375,1,64
"250",0,0,0,0,0,96,0,4,"Unconsolidated",-33.57939833,115.222385,"HPZ.4",-22,0.103632993996143,0.103632993996143,1.65388847907753e-13,1.65388847907753e-13,0.375,0.375,1,64
"251",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57937667,115.222395,"HPZ.4",-22,0.103632993996143,0.103632993996143,1.65388847907753e-13,1.65388847907753e-13,0.375,0.375,1,64
"252",0,0,0,0,0,84,0,12,"Unconsolidated",-33.57935667,115.222405,"HPZ.4",-22,0.103632993996143,0.103632993996143,1.65388847907753e-13,1.65388847907753e-13,0.375,0.375,1,64
"253",0,0,0,0,0,92,0,8,"Unconsolidated",-33.579335,115.2224183,"HPZ.4",-22,0.103632993996143,0.103632993996143,1.65388847907753e-13,1.65388847907753e-13,0.375,0.375,1,64
"254",0,0,0,0,0,96,0,4,"Unconsolidated",-33.57931333,115.222425,"HPZ.4",-22,0.103632993996143,0.103632993996143,1.65388847907753e-13,1.65388847907753e-13,0.375,0.375,1,64
"255",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57928667,115.2224283,"HPZ.4",-22,0.103632993996143,0.103632993996143,1.65388847907753e-13,1.65388847907753e-13,0.375,0.375,1,64
"256",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57926167,115.222435,"HPZ.4",-22,0.103632993996143,0.103632993996143,1.65388847907753e-13,1.65388847907753e-13,0.375,0.375,1,64
"257",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57923667,115.2224383,"HPZ.4",-22,0.103632993996143,0.103632993996143,1.65388847907753e-13,1.65388847907753e-13,0.375,0.375,1,64
"258",4,0,0,0,0,92,0,4,"Unconsolidated",-33.57921167,115.2224333,"HPZ.4",-22,0.103632993996143,0.103632993996143,1.65388847907753e-13,1.65388847907753e-13,0.375,0.375,1,64
"259",0,0,0,0,0,88,0,12,"Unconsolidated",-33.57918833,115.222435,"HPZ.4",-22,0.103632993996143,0.103632993996143,1.65388847907753e-13,1.65388847907753e-13,0.375,0.375,1,64
"260",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57916833,115.2224367,"HPZ.4",-22,0.103632993996143,0.103632993996143,1.65388847907753e-13,1.65388847907753e-13,0.375,0.375,1,64
"261",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57914667,115.2224383,"HPZ.4",-22,0.103632993996143,0.103632993996143,1.65388847907753e-13,1.65388847907753e-13,0.375,0.375,1,64
"262",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57912833,115.222435,"HPZ.4",-22,0.103632993996143,0.103632993996143,1.65388847907753e-13,1.65388847907753e-13,0.375,0.375,1,64
"263",0,0,0,0,0,92,0,8,"Unconsolidated",-33.57910667,115.22243,"HPZ.4",-22,0.103632993996143,0.103632993996143,1.65388847907753e-13,1.65388847907753e-13,0.375,0.375,1,64
"264",0,0,0,0,0,92,0,8,"Unconsolidated",-33.57908167,115.2224283,"HPZ.4",-22,0.103632993996143,0.103632993996143,1.65388847907753e-13,1.65388847907753e-13,0.375,0.375,1,64
"265",0,0,0,0,0,100,0,0,"Unconsolidated",-33.579055,115.22242,"HPZ.4",-22,0.103632993996143,0.103632993996143,1.65388847907753e-13,1.65388847907753e-13,0.375,0.375,1,64
"266",0,0,0,0,0,64,0,36,"Unconsolidated",-33.57902667,115.2224183,"HPZ.4",-22,0.103632993996143,0.103632993996143,1.65388847907753e-13,1.65388847907753e-13,0.375,0.375,1,64
"267",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57900333,115.2224167,"HPZ.4",-22,0.103632993996143,0.103632993996143,1.65388847907753e-13,1.65388847907753e-13,0.375,0.375,1,64
"268",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57898,115.2224117,"HPZ.4",-22,0.103632993996143,0.103632993996143,1.65388847907753e-13,1.65388847907753e-13,0.375,0.375,1,64
"269",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57896,115.22241,"HPZ.4",-22,0.103632993996143,0.103632993996143,1.65388847907753e-13,1.65388847907753e-13,0.375,0.375,1,64
"270",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57893167,115.2224083,"HPZ.4",-22,0.103632993996143,0.103632993996143,1.65388847907753e-13,1.65388847907753e-13,0.375,0.375,1,64
"271",0,0,0,0,0,96,0,4,"Unconsolidated",-33.578905,115.2224083,"HPZ.4",-22,0.103632993996143,0.103632993996143,1.65388847907753e-13,1.65388847907753e-13,0.375,0.375,1,64
"272",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57887667,115.222405,"HPZ.4",-22,0.103632993996143,0.103632993996143,1.65388847907753e-13,1.65388847907753e-13,0.375,0.375,1,64
"273",0,0,0,0,0,96,0,4,"Unconsolidated",-33.57885167,115.2223983,"HPZ.4",-22,0.103632993996143,0.103632993996143,1.65388847907753e-13,1.65388847907753e-13,0.375,0.375,1,64
"274",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57883333,115.22239,"HPZ.4",-22,0.103632993996143,0.103632993996143,1.65388847907753e-13,1.65388847907753e-13,0.375,0.375,1,64
"275",0,0,0,0,0,92,0,8,"Unconsolidated",-33.57880667,115.2223917,"HPZ.4",-22,0.103632993996143,0.103632993996143,1.65388847907753e-13,1.65388847907753e-13,0.375,0.375,1,64
"276",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57878667,115.2223917,"HPZ.4",-22,0.103632993996143,0.103632993996143,1.65388847907753e-13,1.65388847907753e-13,0.375,0.375,1,64
"277",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57876,115.2223917,"HPZ.4",-22,0.103632993996143,0.103632993996143,1.65388847907753e-13,1.65388847907753e-13,0.375,0.375,1,64
"278",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57873333,115.2224,"HPZ.4",-22,0.103632993996143,0.103632993996143,1.65388847907753e-13,1.65388847907753e-13,0.375,0.375,1,64
"279",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57870333,115.2224083,"HPZ.4",-22,0.103632993996143,0.103632993996143,1.65388847907753e-13,1.65388847907753e-13,0.375,0.375,1,64
"280",16,0,0,0,0,84,0,0,"Unconsolidated",-33.57867167,115.2224217,"HPZ.4",-22,0.103632993996143,0.103632993996143,1.65388847907753e-13,1.65388847907753e-13,0.375,0.375,1,64
"281",8,0,0,0,0,72,0,20,"Unconsolidated",-33.57864667,115.22244,"HPZ.4",-22,0.103632993996143,0.103632993996143,1.65388847907753e-13,1.65388847907753e-13,0.375,0.375,1,64
