"","X","campaignid","sample","depth","slope4","slope8","aspect4","aspect8","tpi","tri","roughness","flowdir","latitude","longitude","Class","presence.absence"
"105",105,"r20150526_024446_wa-gb-auv-01","PR_20150526_030741_835_FC16",-23.0238990783691,0.256772296867862,0.256772296867862,336.046513236106,336.046513236106,0.000947952270507812,0.0361089706420898,0.131753921508789,16,-33.5719014,115.1928053,"Macroalgae",0
"106",106,"r20150526_024446_wa-gb-auv-01","PR_20150526_030752_340_FC16",-23.100513458252,0.26439862268747,0.26439862268747,304.859003835512,304.859003835512,-0.0191469192504883,0.0403881072998047,0.124011993408203,16,-33.5718797,115.1926813,"Macroalgae",0
"107",107,"r20150526_024446_wa-gb-auv-01","PR_20150526_030802_845_FC16",-23.1260738372803,0.227346858713334,0.227346858713334,343.989379669678,343.989379669678,-0.0211091041564941,0.0362296104431152,0.108034133911133,32,-33.5718634,115.1925582,"Macroalgae",1
"108",108,"r20150526_024446_wa-gb-auv-01","PR_20150526_030813_349_FC16",-23.1206340789795,0.312178229593087,0.312178229593087,3.64763937314332,3.64763937314332,-0.00802302360534668,0.0418117046356201,0.145200729370117,1,-33.5718476,115.1924383,"Macroalgae",1
"109",109,"r20150526_024446_wa-gb-auv-01","PR_20150526_030823_853_FC16",-23.11741065979,0.418210302001431,0.418210302001431,5.2082783698633,5.2082783698633,-0.010408878326416,0.0558838844299316,0.181571960449219,1,-33.5718313,115.1923173,"Macroalgae",0
"110",110,"r20150526_024446_wa-gb-auv-01","PR_20150526_030834_356_FC16",-23.0744113922119,0.640000070913335,0.640000070913335,21.052063292831,21.052063292831,-0.0112369060516357,0.0881259441375732,0.276884078979492,1,-33.5718147,115.1921984,"Macroalgae",1
"111",111,"r20150526_024446_wa-gb-auv-01","PR_20150526_030844_860_FC16",-23.0218715667725,0.696176880637912,0.696176880637912,25.4013608257862,25.4013608257862,-0.00187206268310547,0.0950851440429688,0.314626693725586,1,-33.5717986,115.1920792,"Macroalgae",0
"112",112,"r20150526_024446_wa-gb-auv-01","PR_20150526_030855_364_FC16",-23.0762977600098,0.686529794876857,0.686529794876857,25.9561892003678,25.9561892003678,-0.000711202621459961,0.0942466259002686,0.310827255249023,1,-33.5717867,115.1919649,"Macroalgae",0
"113",113,"r20150526_024446_wa-gb-auv-01","PR_20150526_030905_869_FC16",-22.965913772583,0.683309307386354,0.683309307386354,25.7789196564918,25.7789196564918,0.00414800643920898,0.0935239791870117,0.314521789550781,1,-33.571847,115.1919109,"Macroalgae",0
"114",114,"r20150526_024446_wa-gb-auv-01","PR_20150526_030916_373_FC16",-22.8610515594482,0.62712828982743,0.62712828982743,24.5380604596184,24.5380604596184,0.00670170783996582,0.0856106281280518,0.288000106811523,1,-33.5719353,115.1919516,"Macroalgae",0
"115",115,"r20150526_024446_wa-gb-auv-01","PR_20150526_030926_878_FC16",-22.7654113769531,0.544646425274581,0.544646425274581,23.677016714752,23.677016714752,0.0103797912597656,0.0743732452392578,0.248645782470703,1,-33.5720422,115.1919427,"Macroalgae",0
"116",116,"r20150526_024446_wa-gb-auv-01","PR_20150526_030937_383_FC16",-22.6853981018066,0.450716680765478,0.450716680765478,24.3637293723706,24.3637293723706,0.011479377746582,0.0615901947021484,0.210744857788086,1,-33.5721518,115.1919452,"Macroalgae",0
"117",117,"r20150526_024446_wa-gb-auv-01","PR_20150526_030947_888_FC16",-22.5696582794189,0.358139025116505,0.358139025116505,22.4635177705781,22.4635177705781,-0.00163030624389648,0.0503664016723633,0.164857864379883,1,-33.5722559,115.1919443,"Macroalgae",0
"118",118,"r20150526_024446_wa-gb-auv-01","PR_20150526_030958_394_FC16",-22.5136547088623,0.383044415535254,0.383044415535254,12.5089938727706,12.5089938727706,-0.00951528549194336,0.0529947280883789,0.161348342895508,1,-33.5723593,115.1919437,"Macroalgae",1
"119",119,"r20150526_024446_wa-gb-auv-01","PR_20150526_031009_399_FC16",-22.442720413208,0.417043384470956,0.417043384470956,3.38949336086418,3.38949336086418,-0.00623917579650879,0.0562498569488525,0.161333084106445,128,-33.5724684,115.1919385,"Macroalgae",0
"120",120,"r20150526_024446_wa-gb-auv-01","PR_20150526_031019_904_FC16",-22.3680858612061,0.406334814024774,0.406334814024774,0.529190024157135,0.529190024157135,-0.00164580345153809,0.0536725521087646,0.148565292358398,64,-33.5725691,115.1919377,"Macroalgae",0
"121",121,"r20150526_024446_wa-gb-auv-01","PR_20150526_031030_409_FC16",-22.2959957122803,0.372306577338248,0.372306577338248,3.12645536520462,3.12645536520462,0.00475811958312988,0.0485188961029053,0.138494491577148,1,-33.572668,115.1919417,"Macroalgae",1
"122",122,"r20150526_024446_wa-gb-auv-01","PR_20150526_031040_914_FC16",-22.2295913696289,0.308297848312075,0.308297848312075,4.5148832138373,4.5148832138373,0.0153110027313232,0.0423080921173096,0.122648239135742,1,-33.5727707,115.1919503,"Macroalgae",0
"123",123,"r20150526_024446_wa-gb-auv-01","PR_20150526_031051_419_FC16",-22.18044090271,0.215176681198269,0.215176681198269,352.979640481928,352.979640481928,0.0209870338439941,0.0357704162597656,0.0991477966308594,16,-33.5728727,115.1919533,"Macroalgae",1
"124",124,"r20150526_024446_wa-gb-auv-01","PR_20150526_031101_924_FC16",-22.1673965454102,0.169975013307626,0.169975013307626,227.902698040593,227.902698040593,0.0139448642730713,0.0269157886505127,0.0599040985107422,16,-33.5729751,115.1919527,"Macroalgae",0
"125",125,"r20150526_024446_wa-gb-auv-01","PR_20150526_031112_429_FC16",-22.2045803070068,0.115582642722381,0.115582642722381,218.329894544924,218.329894544924,-0.0132896900177002,0.0150296688079834,0.0599040985107422,16,-33.5730754,115.1919546,"Macroalgae",1
"126",126,"r20150526_024446_wa-gb-auv-01","PR_20150526_031122_934_FC16",-22.2013530731201,0.0284583884570361,0.0284583884570361,235.890269039515,235.890269039515,0.00358819961547852,0.0069727897644043,0.0278873443603516,16,-33.5731715,115.1919537,"Macroalgae",1
"127",127,"r20150526_024446_wa-gb-auv-01","PR_20150526_031133_438_FC16",-22.2011375427246,0.0181113627716078,0.0181113627716078,256.031585026957,256.031585026957,0.00575590133666992,0.00575590133666992,0.0147800445556641,16,-33.5732696,115.1919481,"Macroalgae",0
"128",128,"r20150526_024446_wa-gb-auv-01","PR_20150526_031143_943_FC16",-22.2040386199951,0.0388071592576216,0.0388071592576216,246.634893786268,246.634893786268,0.00483512878417969,0.00856304168701172,0.0256519317626953,16,-33.5733699,115.1919537,"Macroalgae",1
"129",129,"r20150526_024446_wa-gb-auv-01","PR_20150526_031154_448_FC16",-22.2174949645996,0.0707048028143837,0.0707048028143837,226.477411839758,226.477411839758,-0.00658965110778809,0.0109336376190186,0.03753662109375,16,-33.5734715,115.1919653,"Macroalgae",1
"130",130,"r20150526_024446_wa-gb-auv-01","PR_20150526_031204_953_FC16",-22.2318706512451,0.0178424591870391,0.0178424591870391,329.063849532216,329.063849532216,-0.0239007472991943,0.0239007472991943,0.0563449859619141,4,-33.5735698,115.1919634,"Macroalgae",1
"131",131,"r20150526_035926_wa-gb-auv-02","PR_20150526_040523_584_FC16",-15.4520807266235,1.20315252312213,1.20315252312213,179.66762555858,179.66762555858,0.0184839963912964,0.174651026725769,0.607053756713867,8,-33.593088,115.2134519,"Macroalgae",0
"132",132,"r20150526_035926_wa-gb-auv-02","PR_20150526_040532_590_FC16",-15.4520807266235,1.20315252312213,1.20315252312213,179.66762555858,179.66762555858,0.0184839963912964,0.174651026725769,0.607053756713867,8,-33.5931007,115.2133865,"Macroalgae",0
"133",133,"r20150526_035926_wa-gb-auv-02","PR_20150526_040543_096_FC16",-15.372633934021,1.68113001340591,1.68113001340591,171.871723647215,171.871723647215,0.0939953327178955,0.23511815071106,0.697671890258789,1,-33.5930976,115.2132937,"Macroalgae",0
"134",134,"r20150526_035926_wa-gb-auv-02","PR_20150526_040553_603_FC16",-15.1451139450073,0.474583521537048,0.474583521537048,117.420383655666,117.420383655666,0.0641680955886841,0.0845056772232056,0.308870315551758,1,-33.5930838,115.2132,"Macroalgae",0
"135",135,"r20150526_035926_wa-gb-auv-02","PR_20150526_040604_110_FC16",-15.0637636184692,0.255062531737547,0.255062531737547,119.248069772286,119.248069772286,0.104565620422363,0.107177495956421,0.229062080383301,1,-33.5930739,115.2130874,"Macroalgae",0
"136",136,"r20150526_035926_wa-gb-auv-02","PR_20150526_040614_617_FC16",-15.053316116333,0.291621432117245,0.291621432117245,200.227702803344,200.227702803344,0.101313471794128,0.101313471794128,0.262431144714355,16,-33.5930648,115.2129587,"Macroalgae",1
"137",137,"r20150526_035926_wa-gb-auv-02","PR_20150526_040625_123_FC16",-15.0689830780029,0.436314332615363,0.436314332615363,176.972362602948,176.972362602948,0.0993343591690063,0.0993343591690063,0.246764183044434,16,-33.5930468,115.2128189,"Macroalgae",1
"138",138,"r20150526_035926_wa-gb-auv-02","PR_20150526_040635_628_FC16",-15.0866680145264,0.379904722247239,0.379904722247239,200.985193470707,200.985193470707,0.0879216194152832,0.0923428535461426,0.220802307128906,16,-33.5930341,115.2126935,"Macroalgae",1
"139",139,"r20150526_035926_wa-gb-auv-02","PR_20150526_040646_134_FC16",-15.1313314437866,0.439836621286813,0.439836621286813,202.998978059631,202.998978059631,0.0619232654571533,0.0730891227722168,0.25535774230957,16,-33.5930195,115.2125757,"Macroalgae",1
"140",140,"r20150526_035926_wa-gb-auv-02","PR_20150526_040656_639_FC16",-15.147011756897,0.495041596151104,0.495041596151104,184.616843429691,184.616843429691,0.0638374090194702,0.0683878660202026,0.210694313049316,4,-33.5930069,115.2124581,"Macroalgae",1
"141",141,"r20150526_035926_wa-gb-auv-02","PR_20150526_040707_145_FC16",-15.1508226394653,0.193992114293384,0.193992114293384,2.60847879731167,2.60847879731167,0.0152735710144043,0.0265371799468994,0.0969438552856445,1,-33.5929926,115.2123341,"Macroalgae",1
"142",142,"r20150526_035926_wa-gb-auv-02","PR_20150526_040717_651_FC16",-15.1454792022705,0.265671898526153,0.265671898526153,12.1910992835295,12.1910992835295,0.0152088403701782,0.0351482629776001,0.11611270904541,1,-33.592981,115.21222,"Macroalgae",1
"143",143,"r20150526_035926_wa-gb-auv-02","PR_20150526_040728_157_FC16",-15.1343278884888,0.298148723748199,0.298148723748199,7.81175204407987,7.81175204407987,0.0195596218109131,0.0399911403656006,0.120282173156738,1,-33.5929717,115.2121043,"Macroalgae",1
"144",144,"r20150526_035926_wa-gb-auv-02","PR_20150526_040738_662_FC16",-15.1352996826172,0.310430951794053,0.310430951794053,346.159373730453,346.159373730453,0.0225911140441895,0.0425505638122559,0.130697250366211,16,-33.5929581,115.2119873,"Macroalgae",1
"145",145,"r20150526_035926_wa-gb-auv-02","PR_20150526_040749_168_FC16",-15.1622867584229,0.353944526851252,0.353944526851252,330.077362802797,330.077362802797,0.0151629447937012,0.0481810569763184,0.175636291503906,16,-33.5929404,115.2118671,"Macroalgae",1
"146",146,"r20150526_035926_wa-gb-auv-02","PR_20150526_040759_674_FC16",-15.2441434860229,0.526620970161469,0.526620970161469,280.157086967396,280.157086967396,0.0565047264099121,0.0943262577056885,0.385421752929688,16,-33.592927,115.2117465,"Macroalgae",1
"147",147,"r20150526_035926_wa-gb-auv-02","PR_20150526_040810_181_FC16",-15.3251085281372,1.64863494394783,1.64863494394783,243.003602714475,243.003602714475,0.184616923332214,0.228837609291077,0.981241226196289,16,-33.5929143,115.2116207,"Macroalgae",0
"148",148,"r20150526_035926_wa-gb-auv-02","PR_20150526_040820_689_FC16",-15.4454956054688,1.21982876459081,1.21982876459081,232.942339638489,232.942339638489,0.11434531211853,0.170622110366821,0.749009132385254,16,-33.5928957,115.2114959,"Macroalgae",1
"149",149,"r20150526_035926_wa-gb-auv-02","PR_20150526_040831_197_FC16",-15.6300010681152,1.97166706073156,1.97166706073156,216.312188921564,216.312188921564,0.118058919906616,0.259958982467651,0.895105361938477,16,-33.5928811,115.2113702,"Macroalgae",0
"150",150,"r20150526_035926_wa-gb-auv-02","PR_20150526_040841_703_FC16",-15.8941955566406,2.46749758248168,2.46749758248168,209.837650850629,209.837650850629,0.0422284603118896,0.341777086257935,1.05100727081299,16,-33.5928659,115.2112462,"Macroalgae",0
"151",151,"r20150526_035926_wa-gb-auv-02","PR_20150526_040852_210_FC16",-16.1553974151611,2.50667919681001,2.50667919681001,201.768674468168,201.768674468168,-0.0630937814712524,0.348707318305969,1.02138519287109,16,-33.5928551,115.2111236,"Macroalgae",0
"152",152,"r20150526_035926_wa-gb-auv-02","PR_20150526_040902_717_FC16",-16.2925281524658,2.26735535080844,2.26735535080844,194.380836781907,194.380836781907,-0.075177788734436,0.316512703895569,0.922223091125488,16,-33.5928438,115.2110033,"Macroalgae",1
"153",153,"r20150526_035926_wa-gb-auv-02","PR_20150526_040913_224_FC16",-16.3954238891602,2.09148192175815,2.09148192175815,177.667470397172,177.667470397172,-0.102582454681396,0.277477741241455,0.78226375579834,4,-33.5928295,115.210883,"Macroalgae",1
"154",154,"r20150526_035926_wa-gb-auv-02","PR_20150526_040923_731_FC16",-16.3605060577393,2.28531991299612,2.28531991299612,170.096019655471,170.096019655471,-0.111729502677917,0.314614653587341,0.914641380310059,1,-33.5928167,115.2107614,"Macroalgae",1
"155",155,"r20150526_035926_wa-gb-auv-02","PR_20150526_040934_238_FC16",-15.726128578186,2.22849866258977,2.22849866258977,162.893676174045,162.893676174045,0.0967011451721191,0.308879613876343,0.917142868041992,1,-33.5928039,115.2106416,"Macroalgae",1
"156",156,"r20150526_035926_wa-gb-auv-02","PR_20150526_040944_745_FC16",-15.5942001342773,1.84419671029661,1.84419671029661,154.723713769037,154.723713769037,0.102905511856079,0.246667385101318,0.815205574035645,1,-33.5927925,115.2105227,"Macroalgae",0
"157",157,"r20150526_035926_wa-gb-auv-02","PR_20150526_040955_251_FC16",-15.4524841308594,1.22269965542708,1.22269965542708,155.902101408824,155.902101408824,0.151910185813904,0.174607157707214,0.653412818908691,1,-33.5927791,115.2104044,"Macroalgae",0
"158",158,"r20150526_035926_wa-gb-auv-02","PR_20150526_041005_758_FC16",-15.4365787506104,0.976459220784284,0.976459220784284,188.661406967244,188.661406967244,0.129404783248901,0.139960765838623,0.443131446838379,16,-33.5927689,115.2102854,"Macroalgae",1
"159",159,"r20150526_035926_wa-gb-auv-02","PR_20150526_041016_264_FC16",-15.4963474273682,1.14346715325192,1.14346715325192,193.782922940386,193.782922940386,0.0911192893981934,0.151534795761108,0.443131446838379,16,-33.5927567,115.2101667,"Macroalgae",0
"160",160,"r20150526_035926_wa-gb-auv-02","PR_20150526_041026_771_FC16",-15.5303430557251,0.991841812252146,0.991841812252146,169.914645673963,169.914645673963,0.0533802509307861,0.133470058441162,0.428236961364746,2,-33.5927429,115.2100462,"Macroalgae",1
"161",161,"r20150526_035926_wa-gb-auv-02","PR_20150526_041037_277_FC16",-15.4667701721191,0.648800060579207,0.648800060579207,131.255493187328,131.255493187328,0.0622034072875977,0.0957858562469482,0.474441528320312,1,-33.5927297,115.209922,"Macroalgae",0
"162",162,"r20150526_050219_wa-gb-auv-03","PR_20150526_050904_039_FC16",-20.7257347106934,0.248482488642465,0.248482488642465,291.564377798629,291.564377798629,-0.00757908821105957,0.0347073078155518,0.107784271240234,16,-33.5809796,115.2264484,"Macroalgae",0
"163",163,"r20150526_050219_wa-gb-auv-03","PR_20150526_050914_543_FC16",-20.7414665222168,0.22709010322336,0.22709010322336,291.22436503183,291.22436503183,-0.0081634521484375,0.0310688018798828,0.0988197326660156,16,-33.5808825,115.2264816,"Macroalgae",0
"164",164,"r20150526_050219_wa-gb-auv-03","PR_20150526_050925_048_FC16",-20.7552108764648,0.198138436984608,0.198138436984608,300.861566400001,300.861566400001,-0.00507545471191406,0.0262136459350586,0.0965728759765625,16,-33.5807867,115.2265147,"Macroalgae",0
"165",165,"r20150526_050219_wa-gb-auv-03","PR_20150526_050935_552_FC16",-20.7739543914795,0.189981241239935,0.189981241239935,321.967412340772,321.967412340772,-0.000542163848876953,0.0253267288208008,0.0973377227783203,16,-33.5806898,115.2265475,"Macroalgae",0
"166",166,"r20150526_050219_wa-gb-auv-03","PR_20150526_050946_056_FC16",-20.7886695861816,0.23487430346226,0.23487430346226,354.043622527946,354.043622527946,0.0114259719848633,0.0328845977783203,0.0963840484619141,16,-33.5805956,115.2265805,"Macroalgae",0
"167",167,"r20150526_050219_wa-gb-auv-03","PR_20150526_050956_561_FC16",-20.8350315093994,0.233722440276249,0.233722440276249,356.862343432937,356.862343432937,0.00308537483215332,0.0316627025604248,0.0901641845703125,16,-33.5805011,115.2266138,"Macroalgae",0
"168",168,"r20150526_050219_wa-gb-auv-03","PR_20150526_051007_065_FC16",-20.8737449645996,0.191604197556011,0.191604197556011,359.579929367162,359.579929367162,0.00029444694519043,0.025984525680542,0.0740776062011719,16,-33.5804071,115.226647,"Macroalgae",0
"169",169,"r20150526_050219_wa-gb-auv-03","PR_20150526_051017_570_FC16",-20.9091091156006,0.176887125255807,0.176887125255807,6.63241882884926,6.63241882884926,-0.00238442420959473,0.0248973369598389,0.0741424560546875,1,-33.5803137,115.226683,"Macroalgae",1
"170",170,"r20150526_050219_wa-gb-auv-03","PR_20150526_051028_075_FC16",-20.9330043792725,0.143728553402496,0.143728553402496,9.18727073310034,9.18727073310034,0.002410888671875,0.0208196640014648,0.0580215454101562,1,-33.5802204,115.2267196,"Macroalgae",1
"171",171,"r20150526_050219_wa-gb-auv-03","PR_20150526_051038_580_FC16",-20.954797744751,0.0854071198134747,0.0854071198134747,9.71371016366334,9.71371016366334,-0.000802516937255859,0.011878490447998,0.0355949401855469,16,-33.5801253,115.2267551,"Macroalgae",0
"172",172,"r20150526_050219_wa-gb-auv-03","PR_20150526_051049_085_FC16",-20.968599319458,0.133951547770713,0.133951547770713,314.981567917039,314.981567917039,-0.0110166072845459,0.0185172557830811,0.0728797912597656,64,-33.5800295,115.2267883,"Macroalgae",1
"173",173,"r20150526_050219_wa-gb-auv-03","PR_20150526_051059_591_FC16",-20.9921169281006,0.103581637959168,0.103581637959168,340.256679310611,340.256679310611,-0.0215291976928711,0.0235452651977539,0.078460693359375,64,-33.579931,115.2268262,"Macroalgae",1
"174",174,"r20150526_050219_wa-gb-auv-03","PR_20150526_051110_096_FC16",-21.0001811981201,0.0304651864769528,0.0304651864769528,212.956992289485,212.956992289485,-0.02431321144104,0.02431321144104,0.0529422760009766,4,-33.5798338,115.2268655,"Macroalgae",0
"175",175,"r20150526_050219_wa-gb-auv-03","PR_20150526_051120_600_FC16",-20.9472389221191,0.117369487476283,0.117369487476283,223.649091213739,223.649091213739,0.0221822261810303,0.0231153964996338,0.0566749572753906,16,-33.5797368,115.2269048,"Macroalgae",1
