sample,latitude,longitude,Macroalgae,Turf.algae,Unconsolidated,Seagrasses,Sponges,Consolidated,Other,Max,Max_if_2_habitats_have_same
LGBDT2_1720,-33.58928333,115.1819167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT2_1724,-33.58915,115.1819333,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT2_1748,-33.58843333,115.1823,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT2_1750,-33.58836667,115.18235,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT2_1757,-33.58816667,115.18255,0,20,0,80,0,0,0,Seagrasses,Seagrasses
LGBDT2_1792,-33.58708333,115.1828833,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT2_1799,-33.58686667,115.1829,0,10,0,90,0,0,0,Seagrasses,Seagrasses
LGBDT2_1800,-33.58685,115.1829167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT2_1812,-33.58648333,115.1831,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT2_1814,-33.58641667,115.1831,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT2_1827,-33.58601667,115.1833167,0,0,12.5,87.5,0,0,0,Seagrasses,Seagrasses
LGBDT2_1829,-33.58595,115.1833667,0,0,40,60,0,0,0,Seagrasses,Seagrasses
LGBDT2_1843,-33.58553333,115.1835333,0,0,60,40,0,0,0,Unconsolidated,Unconsolidated
LGBDT2_1850,-33.58528333,115.1836333,0,0,90,10,0,0,0,Unconsolidated,Unconsolidated
LGBDT2_1852,-33.58523333,115.1836667,0,0,76.92,23.08,0,0,0,Unconsolidated,Unconsolidated
LGBDT2_1883,-33.5843,115.1840667,60,0,10,30,0,0,0,Seagrasses,Seagrasses
LGBDT2_1885,-33.58425,115.1841,16.67,0,50,33.34,0,0,0,Unconsolidated,Unconsolidated
LGBDT2_1887,-33.58418333,115.1841,12.5,0,37.5,50,0,0,0,Seagrasses,Seagrasses
LGBDT2_1889,-33.58411667,115.1841,0,0,40,60,0,0,0,Seagrasses,Seagrasses
LGBDT2_1908,-33.58351667,115.1843,0,0,70,30,0,0,0,Unconsolidated,Unconsolidated
LGBDT2_1927,-33.58293333,115.1845167,0,0,7.14,92.85,0,0,0,Seagrasses,Seagrasses
LGBDT2_1935,-33.58268333,115.1846,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT2_1944,-33.58241667,115.1846667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT2_1947,-33.58231667,115.1847333,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT2_1967,-33.58173333,115.18505,0,10,0,90,0,0,0,Seagrasses,Seagrasses
LGBDT2_1972,-33.58156667,115.18515,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT2_1981,-33.58126667,115.1852,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT2_1984,-33.58118333,115.1852333,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT2_1988,-33.58106667,115.18535,0,0,20,80,0,0,0,Seagrasses,Seagrasses
LGBDT2_1990,-33.58098333,115.1853667,0,0,60,40,0,0,0,Unconsolidated,Unconsolidated
LGBDT2_1994,-33.58086667,115.1854,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT2_1996,-33.58078333,115.1854,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT2_2001,-33.58061667,115.18545,0,0,81.82,9.09,0,9.09,0,Unconsolidated,Unconsolidated
LGBDT2_2004,-33.58051667,115.18555,0,0,11.11,88.88,0,0,0,Seagrasses,Seagrasses
LGBDT2_2018,-33.58005,115.1856833,0,0,60,40,0,0,0,Unconsolidated,Unconsolidated
LGBDT2_2020,-33.57998333,115.1857167,0,0,70,30,0,0,0,Unconsolidated,Unconsolidated
LGBDT2_2022,-33.57991667,115.1857333,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT2_2025,-33.57981667,115.1857833,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT2_2033,-33.57955,115.1858833,0,0,0,100.01,0,0,0,Seagrasses,Seagrasses
LGBDT2_2035,-33.57948333,115.1859,0,40,0,60,0,0,0,Seagrasses,Seagrasses
LGBDT2_2045,-33.57911667,115.18595,0,40,0,60,0,0,0,Seagrasses,Seagrasses
LGBDT2_2050,-33.57895,115.1860167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT2_2057,-33.57871667,115.1861,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT2_2061,-33.57856667,115.1861,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT2_2076,-33.57811667,115.1865333,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT2_2083,-33.57795,115.1867833,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT2_2087,-33.57783333,115.1868833,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT2_2094,-33.57758333,115.1869667,0,0,0,99.99,0,0,0,Seagrasses,Seagrasses
LGBDT2_2099,-33.5774,115.1870333,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT2_2103,-33.57726667,115.1871,0,0,30,70,0,0,0,Seagrasses,Seagrasses
LGBDT2_2105,-33.5772,115.1871,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT2_2108,-33.5771,115.1871667,0,0,30,70,0,0,0,Seagrasses,Seagrasses
LGBDT2_2135,-33.5762,115.1875667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT2_2141,-33.57596667,115.1876167,0,40,0,60,0,0,0,Seagrasses,Seagrasses
LGBDT2_2153,-33.57561667,115.18785,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT2_2155,-33.57555,115.1879,0,40,0,60,0,0,0,Seagrasses,Seagrasses
LGBDT2_2158,-33.57545,115.1879167,0,60,0,40,0,0,0,Turf.algae,Turf.algae
LGBDT2_2162,-33.57531667,115.18795,10,0,20,70,0,0,0,Seagrasses,Seagrasses
LGBDT2_2165,-33.57521667,115.188,0,0,11.11,88.88,0,0,0,Seagrasses,Seagrasses
LGBDT2_2167,-33.57515,115.1880333,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT2_2173,-33.57495,115.18815,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT2_2181,-33.5747,115.1883,16.67,8.33,0,75,0,0,0,Seagrasses,Seagrasses
LGBDT2_2185,-33.57456667,115.1883833,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT2_2191,-33.57436667,115.1885333,0,0,20,80,0,0,0,Seagrasses,Seagrasses
LGBDT2_2201,-33.57401667,115.1885833,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT2_2218,-33.57345,115.1886,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT2_2261,-33.57201667,115.1888333,0,0,33.33,66.66,0,0,0,Seagrasses,Seagrasses
LGBDT2_2269,-33.57175,115.1888833,0,50,50,0,0,0,0,Turf.algae,Unconsolidated
LGBDT2_2282,-33.57131667,115.1891167,0,50,50,0,0,0,0,Turf.algae,Unconsolidated
LGBDT2_2286,-33.57118333,115.18915,0,0,0,99.99,0,0,0,Seagrasses,Seagrasses
LGBDT2_2289,-33.57108333,115.1891667,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT2_2296,-33.57086667,115.1893,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT2_2322,-33.57003333,115.1893,0,0,85.71,14.28,0,0,0,Unconsolidated,Unconsolidated
LGBDT2_2325,-33.56993333,115.1892833,0,0,90,10,0,0,0,Unconsolidated,Unconsolidated
LGBDT2_2342,-33.5694,115.1893167,0,16.67,75,8.33,0,0,0,Unconsolidated,Unconsolidated
LGBDT2_2383,-33.56815,115.1890833,0,60,0,40,0,0,0,Turf.algae,Turf.algae
LGBDT2_2385,-33.56808333,115.1890667,0,50,0,50,0,0,0,Turf.algae,Seagrasses
LGBDT2_2411,-33.5673,115.18895,0,0,14.29,85.71,0,0,0,Seagrasses,Seagrasses
LGBDT2_2414,-33.56721667,115.1889,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT2_2416,-33.56718333,115.18885,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT2_2418,-33.56711667,115.1888167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT2_2424,-33.56693333,115.1887833,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT2_2426,-33.56688333,115.1887833,0,0,62.5,37.5,0,0,0,Unconsolidated,Unconsolidated
LGBDT2_2428,-33.56681667,115.1887833,0,10,70,20,0,0,0,Unconsolidated,Unconsolidated
LGBDT2_2432,-33.5667,115.1887833,0,30,10,60,0,0,0,Seagrasses,Seagrasses
LGBDT2_2436,-33.56658333,115.1887667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT2_2449,-33.56615,115.1888,0,60,0,40,0,0,0,Turf.algae,Turf.algae
LGBDT2_2461,-33.56578333,115.1887667,0,100,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT2_2468,-33.56563333,115.1887333,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT2_2475,-33.56561667,115.1887333,0,0,87.5,12.5,0,0,0,Unconsolidated,Unconsolidated
LGBDT2_2477,-33.56561667,115.1887333,0,0,22.22,77.77,0,0,0,Seagrasses,Seagrasses
LGBDT3_0012,-33.604,115.21465,0,0,0,0,0,0,100,Other,Other
LGBDT3_0043,-33.6037,115.2151333,0,100,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT3_0043,-33.6037,115.2151333,0,100,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT3_0062,-33.60345,115.2160333,0,100,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT3_0062,-33.60345,115.2160333,0,100,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT3_0062,-33.60345,115.2160333,0,100,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT3_0062,-33.60345,115.2160333,0,100,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT3_0063,-33.60343333,115.2160667,0,100,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT3_0063,-33.60343333,115.2160667,0,100,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT3_0069,-33.60328333,115.2163167,0,0,11.11,88.88,0,0,0,Seagrasses,Seagrasses
LGBDT3_0069,-33.60328333,115.2163167,0,0,11.11,88.88,0,0,0,Seagrasses,Seagrasses
LGBDT3_0080,-33.6029,115.2165833,0,0,0,100.01,0,0,0,Seagrasses,Seagrasses
LGBDT3_0080,-33.6029,115.2165833,0,0,0,100.01,0,0,0,Seagrasses,Seagrasses
LGBDT3_0087,-33.60258333,115.21655,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT3_0087,-33.60258333,115.21655,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT3_0109,-33.60178333,115.2169167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT3_0109,-33.60178333,115.2169167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT3_0116,-33.60148333,115.2168833,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT3_0116,-33.60148333,115.2168833,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT3_0132,-33.60086667,115.2169833,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT3_0132,-33.60086667,115.2169833,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT3_0136,-33.60068333,115.2170167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT3_0136,-33.60068333,115.2170167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT3_0138,-33.6006,115.21705,0,0,0,99.99,0,0,0,Seagrasses,Seagrasses
LGBDT3_0138,-33.6006,115.21705,0,0,0,99.99,0,0,0,Seagrasses,Seagrasses
LGBDT3_0157,-33.5999,115.2169833,0,18.18,0,81.81,0,0,0,Seagrasses,Seagrasses
LGBDT3_0157,-33.5999,115.2169833,0,18.18,0,81.81,0,0,0,Seagrasses,Seagrasses
LGBDT3_0161,-33.59973333,115.21695,0,0,0,100.01,0,0,0,Seagrasses,Seagrasses
LGBDT3_0161,-33.59973333,115.21695,0,0,0,100.01,0,0,0,Seagrasses,Seagrasses
LGBDT3_0181,-33.59893333,115.2168,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT3_0181,-33.59893333,115.2168,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT3_0192,-33.59851667,115.2168,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT3_0192,-33.59851667,115.2168,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT3_0194,-33.59843333,115.2167667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT3_0194,-33.59843333,115.2167667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT3_0203,-33.59811667,115.2166333,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT3_0203,-33.59811667,115.2166333,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT3_0205,-33.59803333,115.2166333,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT3_0205,-33.59803333,115.2166333,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT3_0209,-33.59788333,115.21655,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT3_0209,-33.59788333,115.21655,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT3_0211,-33.59781667,115.2165167,25,41.67,0,33.33,0,0,0,Turf.algae,Turf.algae
LGBDT3_0211,-33.59781667,115.2165167,25,41.67,0,33.33,0,0,0,Turf.algae,Turf.algae
LGBDT3_0216,-33.59763333,115.2164833,0,25,0,75,0,0,0,Seagrasses,Seagrasses
LGBDT3_0216,-33.59763333,115.2164833,0,25,0,75,0,0,0,Seagrasses,Seagrasses
LGBDT3_0235,-33.59696667,115.21615,0,0,0,99.99,0,0,0,Seagrasses,Seagrasses
LGBDT3_0235,-33.59696667,115.21615,0,0,0,99.99,0,0,0,Seagrasses,Seagrasses
LGBDT3_0240,-33.5968,115.21605,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT3_0240,-33.5968,115.21605,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT3_0249,-33.59646667,115.21605,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT3_0249,-33.59646667,115.21605,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT3_0251,-33.59638333,115.21605,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT3_0251,-33.59646667,115.21605,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT3_0259,-33.59611667,115.2160167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT3_0261,-33.59601667,115.2160333,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT3_0312,-33.59421667,115.2165167,0,0,55.56,44.44,0,0,0,Unconsolidated,Unconsolidated
LGBDT3_0315,-33.5941,115.2165333,0,0,75,25,0,0,0,Unconsolidated,Unconsolidated
LGBDT3_0323,-33.5938,115.2164333,0,0,30,70,0,0,0,Seagrasses,Seagrasses
LGBDT3_0332,-33.59346667,115.2163167,0,30,0,70,0,0,0,Seagrasses,Seagrasses
LGBDT3_0366,-33.59316667,115.2165667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT3_0373,-33.5929,115.2165333,0,0,9.09,90.91,0,0,0,Seagrasses,Seagrasses
LGBDT3_0381,-33.59261667,115.2164,0,0,8.33,91.67,0,0,0,Seagrasses,Seagrasses
LGBDT3_0385,-33.59245,115.2163333,0,100,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT3_0390,-33.59225,115.2163,0,0,10,90,0,0,0,Seagrasses,Seagrasses
LGBDT3_0400,-33.59186667,115.2162333,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT3_0424,-33.59091667,115.2161,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT3_0426,-33.59083333,115.2161,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT3_0435,-33.59051667,115.2161,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT3_0444,-33.59018333,115.216,0,0,0,60,40,0,0,Seagrasses,Seagrasses
LGBDT3_0461,-33.58951667,115.2157167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT3_0481,-33.58878333,115.2155833,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT3_0503,-33.588,115.2152667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT3_0509,-33.58778333,115.2152167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT3_0518,-33.58745,115.2150667,0,0,10,90,0,0,0,Seagrasses,Seagrasses
LGBDT3_0522,-33.5873,115.21505,0,0,7.69,92.31,0,0,0,Seagrasses,Seagrasses
LGBDT3_0526,-33.58713333,115.215,0,0,90,10,0,0,0,Unconsolidated,Unconsolidated
LGBDT3_0539,-33.58665,115.21485,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT3_0562,-33.58583333,115.2145333,0,0,20,80,0,0,0,Seagrasses,Seagrasses
LGBDT3_0617,-33.58388333,115.2135333,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT3_0635,-33.5832,115.2133167,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT3_0662,-33.58221667,115.2129667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT3_0686,-33.5814,115.2127167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT3_0688,-33.58131667,115.2126833,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT3_0690,-33.58126667,115.2126333,30,10,0,60,0,0,0,Seagrasses,Seagrasses
LGBDT3_0696,-33.58101667,115.2127167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT3_0711,-33.58048333,115.2127667,15.38,38.46,0,46.15,0,0,0,Seagrasses,Seagrasses
LGBDT3_0714,-33.58036667,115.21275,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT3_0724,-33.58,115.2126667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT3_0728,-33.57985,115.2126167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT3_0753,-33.57891667,115.2124167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT3_0780,-33.57795,115.21275,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT3_0791,-33.57758333,115.21285,10,0,40,50,0,0,0,Seagrasses,Seagrasses
LGBDT3_0803,-33.57713333,115.2128333,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT3_0809,-33.57693333,115.2129833,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT3_0815,-33.57675,115.21315,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT3_0822,-33.57648333,115.2132,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT3_0824,-33.57641667,115.2132,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT3_0833,-33.57608333,115.2132167,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT3_0837,-33.57593333,115.21325,0,0,70,30,0,0,0,Unconsolidated,Unconsolidated
LGBDT3_0856,-33.5753,115.2134,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT3_0860,-33.57515,115.2134333,0,0,50,50,0,0,0,Unconsolidated,Seagrasses
LGBDT3_0869,-33.57483333,115.2134833,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT3_0873,-33.5747,115.21345,0,0,70,30,0,0,0,Unconsolidated,Unconsolidated
LGBDT3_0875,-33.57461667,115.2134667,0,0,90,10,0,0,0,Unconsolidated,Unconsolidated
LGBDT3_0882,-33.57435,115.2134333,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT3_0884,-33.5743,115.2134167,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT3_0900,-33.5737,115.2133,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT3_0902,-33.57363333,115.2133167,0,0,33.33,66.66,0,0,0,Seagrasses,Seagrasses
LGBDT3_0937,-33.57241667,115.2129333,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT3_0939,-33.57235,115.2129167,0,0,28.57,71.43,0,0,0,Seagrasses,Seagrasses
LGBDT3_0950,-33.57193333,115.2128667,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT3_0963,-33.5715,115.2128833,0,0,80,20,0,0,0,Unconsolidated,Unconsolidated
LGBDT3_0965,-33.57143333,115.2128833,80,0,0,0,20,0,0,Sponges,Sponges
LGBDT3_0969,-33.57125,115.2129167,0,0,16.67,83.34,0,0,0,Seagrasses,Seagrasses
LGBDT3_0971,-33.5712,115.21295,0,0,40,60,0,0,0,Seagrasses,Seagrasses
LGBDT3_0973,-33.57113333,115.213,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT3_0975,-33.57106667,115.2130333,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT3_0983,-33.5708,115.2129333,0,0,10,90,0,0,0,Seagrasses,Seagrasses
LGBDT3_0987,-33.57068333,115.2128833,0,0,10,90,0,0,0,Seagrasses,Seagrasses
LGBDT3_0991,-33.57053333,115.2128667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT3_0993,-33.57046667,115.21285,0,0,20,80,0,0,0,Seagrasses,Seagrasses
LGBDT3_1007,-33.57001667,115.21285,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT3_1009,-33.56991667,115.2128167,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT3_1017,-33.56966667,115.2127333,0,0,70,30,0,0,0,Unconsolidated,Unconsolidated
LGBDT3_1019,-33.5696,115.2127667,0,0,60,40,0,0,0,Unconsolidated,Unconsolidated
LGBDT3_1022,-33.56948333,115.21285,0,100,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT3_1023,-33.56945,115.2128333,0,100,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT3_1025,-33.56936667,115.2128333,0,100,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT3_1027,-33.56931667,115.2128167,0,38.46,0,61.54,0,0,0,Seagrasses,Seagrasses
LGBDT3_1042,-33.56881667,115.2126,0,70,0,30,0,0,0,Turf.algae,Turf.algae
LGBDT3_1044,-33.56873333,115.2125833,0,0,0,99.99,0,0,0,Seagrasses,Seagrasses
LGBDT3_1046,-33.56868333,115.2125667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT3_1048,-33.5686,115.2125333,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT3_1052,-33.56848333,115.2125167,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT3_1054,-33.5684,115.2124833,0,0,70,30,0,0,0,Unconsolidated,Unconsolidated
LGBDT3_1058,-33.56826667,115.2124167,0,50,20,30,0,0,0,Turf.algae,Turf.algae
LGBDT3_1060,-33.5682,115.2123667,0,100,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT3_1068,-33.56796667,115.2122833,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT3_1070,-33.56788333,115.2122833,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT3_1072,-33.5678,115.2122667,0,0,40,60,0,0,0,Seagrasses,Seagrasses
LGBDT3_1080,-33.56753333,115.2122667,0,50,0,50,0,0,0,Turf.algae,Seagrasses
LGBDT3_1086,-33.56731667,115.21225,0,66.67,0,33.33,0,0,0,Turf.algae,Turf.algae
LGBDT3_1089,-33.56721667,115.2122333,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT3_1091,-33.56716667,115.2122,0,0,80,20,0,0,0,Unconsolidated,Unconsolidated
LGBDT3_1093,-33.56708333,115.2122,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT3_1100,-33.56686667,115.2121833,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT3_1105,-33.56668333,115.2122167,0,0,10,90,0,0,0,Seagrasses,Seagrasses
LGBDT3_1107,-33.56661667,115.2122,40,40,10,10,0,0,0,Turf.algae,Turf.algae
LGBDT3_1109,-33.56655,115.2121667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT3_1127,-33.56595,115.2119667,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT3_1129,-33.5659,115.2119667,0,0,50,50,0,0,0,Unconsolidated,Seagrasses
LGBDT3_1141,-33.56548333,115.2118667,0,0,40,60,0,0,0,Seagrasses,Seagrasses
LGBDT3_1142,-33.56543333,115.2118667,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT3_1147,-33.5653,115.2118333,0,0,0,99.99,0,0,0,Seagrasses,Seagrasses
LGBDT3_1155,-33.56501667,115.2118,0,75,0,25,0,0,0,Turf.algae,Turf.algae
LGBDT3_1160,-33.56488333,115.2117333,0,0,7.14,92.86,0,0,0,Seagrasses,Seagrasses
LGBDT3_1160,-33.56488333,115.2117333,0,0,7.14,92.86,0,0,0,Seagrasses,Seagrasses
LGBDT3_1162,-33.56483333,115.2117,0,100,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT3_1164,-33.56475,115.2116833,0,100,0,0,0,0,0,Turf.algae,Turf.algae
LGBDT3_1169,-33.5646,115.2116167,26.32,5.26,68.42,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT3_1171,-33.56455,115.2116,0,0,0,99.99,0,0,0,Seagrasses,Seagrasses
LGBDT3_1174,-33.56441667,115.21155,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT3_1176,-33.56438333,115.2115333,0,0,25,75,0,0,0,Seagrasses,Seagrasses
LGBDT3_1183,-33.56418333,115.2114167,40,40,0,0,20,0,0,Turf.algae,Turf.algae
LGBDT3_1185,-33.56411667,115.2114167,0,60,0,40,0,0,0,Turf.algae,Turf.algae
LGBDT3_1190,-33.56393333,115.21145,0,0,28.57,71.44,0,0,0,Seagrasses,Seagrasses
LGBDT3_1197,-33.56373333,115.2114,0,0,20,80,0,0,0,Seagrasses,Seagrasses
LGBDT3_1203,-33.56351667,115.2114,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT3_1205,-33.5635,115.2114,0,0,10,90,0,0,0,Seagrasses,Seagrasses
LGBDT3_1210,-33.56333333,115.2113,0,0,90,10,0,0,0,Unconsolidated,Unconsolidated
LGBDT3_1216,-33.56318333,115.2111667,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
LGBDT3_1385,-33.64816667,115.21145,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT3_1390,-33.64785,115.2114833,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT3_1392,-33.64766667,115.2115167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT3_1393,-33.64758333,115.2115333,7.69,0,0,92.3,0,0,0,Seagrasses,Seagrasses
LGBDT3_1395,-33.64738333,115.2115333,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT3_1405,-33.64685,115.2116333,0,0,40,60.01,0,0,0,Seagrasses,Seagrasses
LGBDT3_1408,-33.6467,115.2117167,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT3_1413,-33.64646667,115.21185,0,0,0,100,0,0,0,Seagrasses,Seagrasses
LGBDT3_1416,-33.64626667,115.2119,0,0,0,100,0,0,0,Seagrasses,Seagrasses
