"","total.seagrass","Turf.algae","total.sponges","other.inverts","corals","Unconsolidated","Consolidated","Macroalgae","dominant","Latitude","Longitude","Zone","Transect","Transect.id"
"243",0,0,0,0,0,100,0,0,"Unconsolidated",-33.58446,115.21309,"HPZ",3,"HPZ.3"
"244",0,0,0,0,0,100,0,0,"Unconsolidated",-33.58444667,115.2131217,"HPZ",3,"HPZ.3"
"245",0,0,0,0,0,100,0,0,"Unconsolidated",-33.58443667,115.2131517,"HPZ",3,"HPZ.3"
"246",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57945667,115.222355,"HPZ",4,"HPZ.4"
"247",0,0,0,0,0,100,0,0,"Unconsolidated",-33.579435,115.2223617,"HPZ",4,"HPZ.4"
"248",0,0,0,0,0,84,0,16,"Unconsolidated",-33.579425,115.2223667,"HPZ",4,"HPZ.4"
"249",0,0,0,0,0,96,0,4,"Unconsolidated",-33.57941333,115.2223767,"HPZ",4,"HPZ.4"
"250",0,0,0,0,0,96,0,4,"Unconsolidated",-33.57939833,115.222385,"HPZ",4,"HPZ.4"
"251",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57937667,115.222395,"HPZ",4,"HPZ.4"
"252",0,0,0,0,0,84,0,12,"Unconsolidated",-33.57935667,115.222405,"HPZ",4,"HPZ.4"
"253",0,0,0,0,0,92,0,8,"Unconsolidated",-33.579335,115.2224183,"HPZ",4,"HPZ.4"
"254",0,0,0,0,0,96,0,4,"Unconsolidated",-33.57931333,115.222425,"HPZ",4,"HPZ.4"
"255",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57928667,115.2224283,"HPZ",4,"HPZ.4"
"256",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57926167,115.222435,"HPZ",4,"HPZ.4"
"257",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57923667,115.2224383,"HPZ",4,"HPZ.4"
"258",4,0,0,0,0,92,0,4,"Unconsolidated",-33.57921167,115.2224333,"HPZ",4,"HPZ.4"
"259",0,0,0,0,0,88,0,12,"Unconsolidated",-33.57918833,115.222435,"HPZ",4,"HPZ.4"
"260",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57916833,115.2224367,"HPZ",4,"HPZ.4"
"261",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57914667,115.2224383,"HPZ",4,"HPZ.4"
"262",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57912833,115.222435,"HPZ",4,"HPZ.4"
"263",0,0,0,0,0,92,0,8,"Unconsolidated",-33.57910667,115.22243,"HPZ",4,"HPZ.4"
"264",0,0,0,0,0,92,0,8,"Unconsolidated",-33.57908167,115.2224283,"HPZ",4,"HPZ.4"
"265",0,0,0,0,0,100,0,0,"Unconsolidated",-33.579055,115.22242,"HPZ",4,"HPZ.4"
"266",0,0,0,0,0,64,0,36,"Unconsolidated",-33.57902667,115.2224183,"HPZ",4,"HPZ.4"
"267",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57900333,115.2224167,"HPZ",4,"HPZ.4"
"268",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57898,115.2224117,"HPZ",4,"HPZ.4"
"269",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57896,115.22241,"HPZ",4,"HPZ.4"
"270",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57893167,115.2224083,"HPZ",4,"HPZ.4"
"271",0,0,0,0,0,96,0,4,"Unconsolidated",-33.578905,115.2224083,"HPZ",4,"HPZ.4"
"272",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57887667,115.222405,"HPZ",4,"HPZ.4"
"273",0,0,0,0,0,96,0,4,"Unconsolidated",-33.57885167,115.2223983,"HPZ",4,"HPZ.4"
"274",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57883333,115.22239,"HPZ",4,"HPZ.4"
"275",0,0,0,0,0,92,0,8,"Unconsolidated",-33.57880667,115.2223917,"HPZ",4,"HPZ.4"
"276",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57878667,115.2223917,"HPZ",4,"HPZ.4"
"277",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57876,115.2223917,"HPZ",4,"HPZ.4"
"278",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57873333,115.2224,"HPZ",4,"HPZ.4"
"279",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57870333,115.2224083,"HPZ",4,"HPZ.4"
"280",16,0,0,0,0,84,0,0,"Unconsolidated",-33.57867167,115.2224217,"HPZ",4,"HPZ.4"
"281",8,0,0,0,0,72,0,20,"Unconsolidated",-33.57864667,115.22244,"HPZ",4,"HPZ.4"
"282",28,0,0,0,0,72,0,0,"Unconsolidated",-33.57862167,115.2224567,"HPZ",4,"HPZ.4"
"283",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57859667,115.2224783,"HPZ",4,"HPZ.4"
"284",0,0,0,0,0,92,0,0,"Unconsolidated",-33.57856833,115.222495,"HPZ",4,"HPZ.4"
"285",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57854333,115.22251,"HPZ",4,"HPZ.4"
"286",0,0,0,0,0,76,0,24,"Unconsolidated",-33.57851667,115.2225217,"HPZ",4,"HPZ.4"
"287",0,0,0,0,0,96,0,4,"Unconsolidated",-33.57849667,115.2225383,"HPZ",4,"HPZ.4"
"288",32,0,0,0,0,68,0,0,"Unconsolidated",-33.57847333,115.2225517,"HPZ",4,"HPZ.4"
"289",12,0,0,0,0,72,0,16,"Unconsolidated",-33.57844833,115.222565,"HPZ",4,"HPZ.4"
"290",68,0,0,0,0,20,0,12,"total.seagrass",-33.578425,115.2225767,"HPZ",4,"HPZ.4"
"291",24,0,0,0,0,60,0,16,"Unconsolidated",-33.5784,115.2225867,"HPZ",4,"HPZ.4"
"292",16,0,0,0,0,84,0,0,"Unconsolidated",-33.57837833,115.2226033,"HPZ",4,"HPZ.4"
"293",68,0,0,0,0,32,0,0,"total.seagrass",-33.578355,115.22262,"HPZ",4,"HPZ.4"
"294",0,0,0,0,0,40,0,60,"Macroalgae",-33.57833,115.2226367,"HPZ",4,"HPZ.4"
"295",0,0,0,0,0,84,0,16,"Unconsolidated",-33.57830833,115.22265,"HPZ",4,"HPZ.4"
"296",0,0,0,0,0,88,0,12,"Unconsolidated",-33.57828667,115.2226633,"HPZ",4,"HPZ.4"
"297",0,0,0,0,0,96,0,4,"Unconsolidated",-33.57826833,115.2226767,"HPZ",4,"HPZ.4"
"298",0,0,0,0,0,96,0,4,"Unconsolidated",-33.57825,115.22269,"HPZ",4,"HPZ.4"
"299",0,0,0,0,0,76,0,24,"Unconsolidated",-33.57822833,115.222705,"HPZ",4,"HPZ.4"
"300",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57820167,115.2227233,"HPZ",4,"HPZ.4"
"301",0,0,0,0,0,84,4,12,"Unconsolidated",-33.57818167,115.2227333,"HPZ",4,"HPZ.4"
"302",0,0,0,0,0,84,0,16,"Unconsolidated",-33.57816333,115.2227533,"HPZ",4,"HPZ.4"
"303",4,0,0,0,0,84,0,12,"Unconsolidated",-33.57814,115.22277,"HPZ",4,"HPZ.4"
"304",0,20,0,0,0,80,0,0,"Unconsolidated",-33.57812,115.222785,"HPZ",4,"HPZ.4"
"305",0,8,0,0,0,56,16,20,"Unconsolidated",-33.578105,115.2227967,"HPZ",4,"HPZ.4"
"306",0,12,0,0,0,84,0,4,"Unconsolidated",-33.57808333,115.2228133,"HPZ",4,"HPZ.4"
"307",56,4,0,0,0,40,0,0,"total.seagrass",-33.57806,115.2228283,"HPZ",4,"HPZ.4"
"308",100,0,0,0,0,0,0,0,"total.seagrass",-33.57803833,115.222845,"HPZ",4,"HPZ.4"
"309",68,0,0,0,0,32,0,0,"total.seagrass",-33.57801167,115.2228617,"HPZ",4,"HPZ.4"
"310",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57798833,115.2228883,"HPZ",4,"HPZ.4"
"311",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57796667,115.22291,"HPZ",4,"HPZ.4"
"312",8,0,0,0,0,92,0,0,"Unconsolidated",-33.577945,115.2229267,"HPZ",4,"HPZ.4"
"313",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57792667,115.222945,"HPZ",4,"HPZ.4"
"314",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57790667,115.2229617,"HPZ",4,"HPZ.4"
"315",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57788333,115.2229767,"HPZ",4,"HPZ.4"
"316",0,0,0,0,0,100,0,0,"Unconsolidated",-33.577865,115.223,"HPZ",4,"HPZ.4"
"317",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57784167,115.223015,"HPZ",4,"HPZ.4"
"318",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57781833,115.2230333,"HPZ",4,"HPZ.4"
"319",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57780333,115.2230417,"HPZ",4,"HPZ.4"
"320",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57778333,115.2230583,"HPZ",4,"HPZ.4"
"321",0,0,0,0,0,100,0,0,"Unconsolidated",-33.577765,115.2230717,"HPZ",4,"HPZ.4"
"322",0,0,0,0,0,100,0,0,"Unconsolidated",-33.577745,115.2230867,"HPZ",4,"HPZ.4"
"323",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57772167,115.2231,"HPZ",4,"HPZ.4"
"324",36,0,0,0,0,64,0,0,"Unconsolidated",-33.57769833,115.2231183,"HPZ",4,"HPZ.4"
"325",72,0,0,0,0,28,0,0,"total.seagrass",-33.57767167,115.2231367,"HPZ",4,"HPZ.4"
"326",72,0,0,0,0,28,0,0,"total.seagrass",-33.57764333,115.2231533,"HPZ",4,"HPZ.4"
"327",76,0,0,0,0,24,0,0,"total.seagrass",-33.57761833,115.22317,"HPZ",4,"HPZ.4"
"328",56,4,0,0,0,40,0,0,"total.seagrass",-33.57759333,115.22318,"HPZ",4,"HPZ.4"
"329",84,0,0,0,0,16,0,0,"total.seagrass",-33.57757167,115.2231967,"HPZ",4,"HPZ.4"
"330",96,0,0,0,0,4,0,0,"total.seagrass",-33.57754,115.22321,"HPZ",4,"HPZ.4"
"331",68,0,0,0,0,32,0,0,"total.seagrass",-33.577515,115.2232267,"HPZ",4,"HPZ.4"
"332",80,0,0,0,0,20,0,0,"total.seagrass",-33.57748833,115.2232433,"HPZ",4,"HPZ.4"
"333",56,0,0,0,0,44,0,0,"total.seagrass",-33.57746667,115.2232567,"HPZ",4,"HPZ.4"
"334",56,0,0,0,0,44,0,0,"total.seagrass",-33.577445,115.2232667,"HPZ",4,"HPZ.4"
"335",44,20,0,0,0,36,0,0,"total.seagrass",-33.57743,115.223275,"HPZ",4,"HPZ.4"
"336",52,0,0,0,0,48,0,0,"total.seagrass",-33.57740667,115.2232867,"HPZ",4,"HPZ.4"
"337",76,0,0,0,0,24,0,0,"total.seagrass",-33.57738333,115.2233033,"HPZ",4,"HPZ.4"
"338",84,0,0,0,0,12,0,4,"total.seagrass",-33.57736667,115.223315,"HPZ",4,"HPZ.4"
"339",56,0,0,0,0,36,0,8,"total.seagrass",-33.57735333,115.22333,"HPZ",4,"HPZ.4"
"340",16,0,0,0,0,44,0,40,"Unconsolidated",-33.57733167,115.2233433,"HPZ",4,"HPZ.4"
"341",36,4,0,0,0,60,0,0,"Unconsolidated",-33.57730833,115.2233567,"HPZ",4,"HPZ.4"
"342",56,0,0,0,0,20,4,20,"total.seagrass",-33.57728167,115.22337,"HPZ",4,"HPZ.4"
"343",20,0,0,0,0,48,0,32,"Unconsolidated",-33.57726,115.2233867,"HPZ",4,"HPZ.4"
"344",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57722833,115.223405,"HPZ",4,"HPZ.4"
"345",4,0,0,0,0,96,0,0,"Unconsolidated",-33.57720667,115.2234183,"HPZ",4,"HPZ.4"
"346",84,0,0,0,0,16,0,0,"total.seagrass",-33.57718667,115.2234333,"HPZ",4,"HPZ.4"
"347",100,0,0,0,0,0,0,0,"total.seagrass",-33.57716167,115.2234583,"HPZ",4,"HPZ.4"
"348",56,0,0,0,0,44,0,0,"total.seagrass",-33.57714167,115.22348,"HPZ",4,"HPZ.4"
"349",20,0,0,0,0,80,0,0,"Unconsolidated",-33.57712167,115.2234983,"HPZ",4,"HPZ.4"
"350",4,0,0,0,0,96,0,0,"Unconsolidated",-33.57709833,115.223515,"HPZ",4,"HPZ.4"
"351",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57707667,115.2235317,"HPZ",4,"HPZ.4"
"352",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57705833,115.2235433,"HPZ",4,"HPZ.4"
"353",24,0,0,0,0,76,0,0,"Unconsolidated",-33.57704,115.2235567,"HPZ",4,"HPZ.4"
"354",0,0,0,0,0,92,0,8,"Unconsolidated",-33.57701333,115.223575,"HPZ",4,"HPZ.4"
"355",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57698833,115.2235917,"HPZ",4,"HPZ.4"
"356",0,0,0,0,0,96,0,4,"Unconsolidated",-33.57696833,115.2236083,"HPZ",4,"HPZ.4"
"357",8,0,0,0,0,92,0,0,"Unconsolidated",-33.57694667,115.2236133,"HPZ",4,"HPZ.4"
"358",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57692333,115.2236267,"HPZ",4,"HPZ.4"
"359",16,0,0,0,0,84,0,0,"Unconsolidated",-33.576905,115.223645,"HPZ",4,"HPZ.4"
"360",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57688833,115.2236667,"HPZ",4,"HPZ.4"
"361",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57687167,115.2236933,"HPZ",4,"HPZ.4"
"362",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57684667,115.2237183,"HPZ",4,"HPZ.4"
"363",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57682667,115.22374,"HPZ",4,"HPZ.4"
"364",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57680167,115.2237617,"HPZ",4,"HPZ.4"
"365",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57678333,115.2237783,"HPZ",4,"HPZ.4"
"366",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57676,115.223795,"HPZ",4,"HPZ.4"
"367",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57673667,115.2238083,"HPZ",4,"HPZ.4"
"368",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57671,115.223825,"HPZ",4,"HPZ.4"
"369",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57668333,115.223845,"HPZ",4,"HPZ.4"
"370",12,0,0,0,0,88,0,0,"Unconsolidated",-33.57665833,115.2238633,"HPZ",4,"HPZ.4"
"371",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57663667,115.223875,"HPZ",4,"HPZ.4"
"372",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57662167,115.2238867,"HPZ",4,"HPZ.4"
"373",0,0,0,0,0,96,0,4,"Unconsolidated",-33.57179,115.2039767,"HPZ",5,"HPZ.5"
"374",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57173667,115.2039833,"HPZ",5,"HPZ.5"
"375",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57168667,115.20399,"HPZ",5,"HPZ.5"
"376",0,0,0,0,0,92,0,8,"Unconsolidated",-33.571645,115.2039783,"HPZ",5,"HPZ.5"
"377",0,8,0,0,0,84,0,4,"Unconsolidated",-33.57161,115.20395,"HPZ",5,"HPZ.5"
"378",0,0,0,0,0,100,0,0,"Unconsolidated",-33.571575,115.2039267,"HPZ",5,"HPZ.5"
"379",0,0,0,0,0,80,0,20,"Unconsolidated",-33.57153333,115.2038967,"HPZ",5,"HPZ.5"
"380",4,0,0,0,0,96,0,0,"Unconsolidated",-33.571495,115.2038683,"HPZ",5,"HPZ.5"
"381",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57145167,115.203835,"HPZ",5,"HPZ.5"
"382",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57141167,115.2038067,"HPZ",5,"HPZ.5"
"383",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57137167,115.2037783,"HPZ",5,"HPZ.5"
"384",0,0,0,0,0,100,0,0,"Unconsolidated",-33.571325,115.2037383,"HPZ",5,"HPZ.5"
"385",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57129333,115.2037233,"HPZ",5,"HPZ.5"
"386",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57127167,115.203705,"HPZ",5,"HPZ.5"
"387",0,0,0,0,0,100,0,0,"Unconsolidated",-33.57125,115.20369,"HPZ",5,"HPZ.5"
"388",0,0,0,0,0,92,0,8,"Unconsolidated",-33.57121833,115.20367,"HPZ",5,"HPZ.5"
"389",0,0,0,0,0,92,0,8,"Unconsolidated",-33.571185,115.20365,"HPZ",5,"HPZ.5"
"390",0,0,0,0,0,92,8,0,"Unconsolidated",-33.57116333,115.203635,"HPZ",5,"HPZ.5"
"391",24,0,0,0,0,76,0,0,"Unconsolidated",-33.57115,115.2036233,"HPZ",5,"HPZ.5"
"392",36,0,0,0,0,64,0,0,"Unconsolidated",-33.571125,115.2036083,"HPZ",5,"HPZ.5"
"393",12,0,0,0,0,76,0,12,"Unconsolidated",-33.57109833,115.2035967,"HPZ",5,"HPZ.5"
"394",36,0,0,0,0,64,0,0,"Unconsolidated",-33.57108167,115.2035767,"HPZ",5,"HPZ.5"
"395",48,0,0,0,0,52,0,0,"Unconsolidated",-33.57106667,115.2035583,"HPZ",5,"HPZ.5"
"396",88,0,0,0,0,12,0,0,"total.seagrass",-33.57105167,115.2035383,"HPZ",5,"HPZ.5"
"397",80,0,0,0,0,20,0,0,"total.seagrass",-33.57103667,115.203525,"HPZ",5,"HPZ.5"
"398",64,0,0,0,0,36,0,0,"total.seagrass",-33.57101667,115.20351,"HPZ",5,"HPZ.5"
"399",40,0,0,0,0,48,0,12,"Unconsolidated",-33.57099167,115.2034967,"HPZ",5,"HPZ.5"
"400",28,0,0,0,0,68,0,4,"Unconsolidated",-33.57097,115.2034883,"HPZ",5,"HPZ.5"
"401",28,0,0,0,0,72,0,0,"Unconsolidated",-33.57095167,115.2034683,"HPZ",5,"HPZ.5"
"402",28,0,0,0,0,68,0,4,"Unconsolidated",-33.57093333,115.2034533,"HPZ",5,"HPZ.5"
"403",60,0,0,0,0,28,0,12,"total.seagrass",-33.57092333,115.2034467,"HPZ",5,"HPZ.5"
"404",28,0,0,0,0,64,0,4,"Unconsolidated",-33.57089833,115.2034333,"HPZ",5,"HPZ.5"
"405",52,0,0,0,0,48,0,0,"total.seagrass",-33.57088333,115.2034283,"HPZ",5,"HPZ.5"
"406",28,0,0,0,0,72,0,0,"Unconsolidated",-33.57086,115.2034233,"HPZ",5,"HPZ.5"
"407",56,0,0,0,0,40,0,4,"total.seagrass",-33.57083667,115.2034133,"HPZ",5,"HPZ.5"
"408",36,0,0,8,0,56,0,0,"Unconsolidated",-33.57081167,115.2033933,"HPZ",5,"HPZ.5"
"409",68,0,0,0,0,20,0,12,"total.seagrass",-33.57079167,115.2033833,"HPZ",5,"HPZ.5"
"410",32,8,0,4,0,52,0,4,"Unconsolidated",-33.57077,115.203375,"HPZ",5,"HPZ.5"
"411",44,4,4,0,0,36,0,12,"total.seagrass",-33.570735,115.2033733,"HPZ",5,"HPZ.5"
"412",0,0,0,0,0,92,0,8,"Unconsolidated",-33.570695,115.2033733,"HPZ",5,"HPZ.5"
"413",16,0,0,0,0,60,20,4,"Unconsolidated",-33.57066833,115.2033833,"HPZ",5,"HPZ.5"
"414",8,0,0,0,0,88,0,4,"Unconsolidated",-33.57063833,115.2033933,"HPZ",5,"HPZ.5"
"415",0,0,0,0,0,100,0,0,"Unconsolidated",-33.570605,115.203405,"HPZ",5,"HPZ.5"
"416",0,0,0,0,0,88,0,0,"Unconsolidated",-33.57057833,115.20342,"HPZ",5,"HPZ.5"
"417",0,0,0,0,0,96,4,0,"Unconsolidated",-33.57055167,115.203435,"HPZ",5,"HPZ.5"
"418",4,12,0,0,0,64,4,16,"Unconsolidated",-33.57053,115.2034517,"HPZ",5,"HPZ.5"
"419",24,36,0,0,0,28,8,0,"Turf.algae",-33.57050333,115.203465,"HPZ",5,"HPZ.5"
"420",12,4,0,0,0,80,0,4,"Unconsolidated",-33.570475,115.2034867,"HPZ",5,"HPZ.5"
"421",28,4,0,0,0,48,0,20,"Unconsolidated",-33.57045,115.20351,"HPZ",5,"HPZ.5"
"422",0,40,0,0,0,32,0,28,"Turf.algae",-33.57042333,115.2035233,"HPZ",5,"HPZ.5"
"423",68,0,0,0,0,32,0,0,"total.seagrass",-33.57039333,115.20354,"HPZ",5,"HPZ.5"
"424",8,60,0,0,0,28,4,0,"Turf.algae",-33.57037333,115.2035517,"HPZ",5,"HPZ.5"
"425",4,84,0,0,0,8,4,0,"Turf.algae",-33.57034667,115.2035717,"HPZ",5,"HPZ.5"
"426",20,28,8,0,0,28,8,8,"Turf.algae",-33.570325,115.2035883,"HPZ",5,"HPZ.5"
"427",56,0,0,0,0,44,0,0,"total.seagrass",-33.57030333,115.2036033,"HPZ",5,"HPZ.5"
"428",52,20,0,0,0,28,0,0,"total.seagrass",-33.57028,115.20362,"HPZ",5,"HPZ.5"
"429",72,0,0,0,0,28,0,0,"total.seagrass",-33.57025833,115.2036417,"HPZ",5,"HPZ.5"
"430",60,0,0,0,0,40,0,0,"total.seagrass",-33.57023667,115.2036567,"HPZ",5,"HPZ.5"
"431",68,16,0,0,0,12,0,4,"total.seagrass",-33.57021667,115.203675,"HPZ",5,"HPZ.5"
"432",20,0,0,0,0,60,0,20,"Unconsolidated",-33.57019167,115.2036867,"HPZ",5,"HPZ.5"
"433",80,0,0,0,0,20,0,0,"total.seagrass",-33.57017,115.2036983,"HPZ",5,"HPZ.5"
"434",12,0,0,0,0,68,0,20,"Unconsolidated",-33.57015167,115.203715,"HPZ",5,"HPZ.5"
"435",20,0,0,0,0,56,0,20,"Unconsolidated",-33.57012667,115.20373,"HPZ",5,"HPZ.5"
"436",80,0,0,0,0,20,0,0,"total.seagrass",-33.57010333,115.2037433,"HPZ",5,"HPZ.5"
"437",56,8,0,0,0,36,0,0,"total.seagrass",-33.57007167,115.20375,"HPZ",5,"HPZ.5"
"438",36,0,0,0,0,28,4,32,"total.seagrass",-33.57004833,115.203765,"HPZ",5,"HPZ.5"
"439",68,0,0,0,0,32,0,0,"total.seagrass",-33.57002667,115.2037783,"HPZ",5,"HPZ.5"
"440",60,0,0,0,0,40,0,0,"total.seagrass",-33.57000167,115.2037917,"HPZ",5,"HPZ.5"
"441",48,0,0,0,0,44,0,8,"total.seagrass",-33.56997667,115.203805,"HPZ",5,"HPZ.5"
"442",28,0,0,0,0,56,4,8,"Unconsolidated",-33.56994667,115.20381,"HPZ",5,"HPZ.5"
"443",12,0,0,0,0,72,0,16,"Unconsolidated",-33.56992667,115.20382,"HPZ",5,"HPZ.5"
"444",32,0,0,0,0,68,0,0,"Unconsolidated",-33.56990667,115.2038267,"HPZ",5,"HPZ.5"
"445",16,0,0,0,0,84,0,0,"Unconsolidated",-33.569885,115.2038217,"HPZ",5,"HPZ.5"
"446",0,12,0,0,0,56,16,16,"Unconsolidated",-33.56987167,115.2038217,"HPZ",5,"HPZ.5"
"447",60,0,0,0,0,40,0,0,"total.seagrass",-33.56985167,115.2038183,"HPZ",5,"HPZ.5"
"448",4,0,0,0,0,92,0,4,"Unconsolidated",-33.569825,115.203815,"HPZ",5,"HPZ.5"
"449",28,0,0,0,0,64,0,8,"Unconsolidated",-33.56980167,115.20381,"HPZ",5,"HPZ.5"
"450",12,8,0,0,0,76,0,4,"Unconsolidated",-33.56977833,115.2038017,"HPZ",5,"HPZ.5"
"451",36,4,0,0,0,40,16,4,"Unconsolidated",-33.56975,115.2037917,"HPZ",5,"HPZ.5"
"452",36,0,0,0,0,60,0,4,"Unconsolidated",-33.569725,115.203785,"HPZ",5,"HPZ.5"
"453",12,8,0,0,0,72,0,0,"Unconsolidated",-33.569705,115.203775,"HPZ",5,"HPZ.5"
"454",36,12,0,0,0,44,0,8,"Unconsolidated",-33.56967833,115.2037733,"HPZ",5,"HPZ.5"
"455",24,16,0,0,0,28,0,12,"Unconsolidated",-33.56964833,115.203765,"HPZ",5,"HPZ.5"
"456",44,0,0,0,0,56,0,0,"Unconsolidated",-33.56962667,115.2037567,"HPZ",5,"HPZ.5"
"457",12,0,0,0,0,76,4,8,"Unconsolidated",-33.56960333,115.203745,"HPZ",5,"HPZ.5"
"458",16,0,0,0,0,60,0,24,"Unconsolidated",-33.56958833,115.20373,"HPZ",5,"HPZ.5"
"459",32,0,0,0,0,64,0,0,"Unconsolidated",-33.56956833,115.2037067,"HPZ",5,"HPZ.5"
"460",12,4,0,0,0,48,0,20,"Unconsolidated",-33.56954833,115.2036883,"HPZ",5,"HPZ.5"
"461",56,0,0,0,0,40,0,4,"total.seagrass",-33.56953167,115.203675,"HPZ",5,"HPZ.5"
"462",8,4,0,0,0,72,12,4,"Unconsolidated",-33.56951167,115.2036617,"HPZ",5,"HPZ.5"
"463",0,0,0,0,0,92,0,8,"Unconsolidated",-33.56948833,115.2036467,"HPZ",5,"HPZ.5"
"464",28,0,0,0,0,68,0,0,"Unconsolidated",-33.56946167,115.2036333,"HPZ",5,"HPZ.5"
"465",20,0,0,0,0,80,0,0,"Unconsolidated",-33.56944167,115.2036167,"HPZ",5,"HPZ.5"
"466",20,0,0,0,0,76,0,4,"Unconsolidated",-33.56941667,115.2036067,"HPZ",5,"HPZ.5"
"467",24,4,0,0,0,72,0,0,"Unconsolidated",-33.569395,115.2036,"HPZ",5,"HPZ.5"
"468",28,0,0,0,0,72,0,0,"Unconsolidated",-33.56936833,115.2035933,"HPZ",5,"HPZ.5"
"469",60,0,0,0,0,36,0,4,"total.seagrass",-33.56934667,115.20359,"HPZ",5,"HPZ.5"
"470",32,0,0,0,0,64,0,4,"Unconsolidated",-33.569315,115.2035917,"HPZ",5,"HPZ.5"
"471",24,0,0,0,0,64,0,8,"Unconsolidated",-33.56929,115.2035933,"HPZ",5,"HPZ.5"
"472",16,16,0,0,0,68,0,0,"Unconsolidated",-33.569265,115.2035967,"HPZ",5,"HPZ.5"
"473",24,4,0,0,0,64,0,8,"Unconsolidated",-33.56923833,115.2036,"HPZ",5,"HPZ.5"
"474",16,0,0,0,0,56,0,24,"Unconsolidated",-33.569195,115.2036167,"HPZ",5,"HPZ.5"
"475",12,0,0,0,0,72,4,12,"Unconsolidated",-33.56915833,115.2036333,"HPZ",5,"HPZ.5"
"476",28,4,0,0,0,48,4,16,"Unconsolidated",-33.569125,115.2036433,"HPZ",5,"HPZ.5"
"477",36,0,0,0,0,48,8,8,"Unconsolidated",-33.56909833,115.2036517,"HPZ",5,"HPZ.5"
"478",52,4,0,0,0,44,0,0,"total.seagrass",-33.56907,115.203665,"HPZ",5,"HPZ.5"
"479",40,4,0,0,0,36,0,20,"total.seagrass",-33.56903833,115.2036683,"HPZ",5,"HPZ.5"
"480",44,0,0,0,0,28,16,12,"total.seagrass",-33.56901,115.2036783,"HPZ",5,"HPZ.5"
"481",24,20,0,0,0,36,0,20,"Unconsolidated",-33.568985,115.2036883,"HPZ",5,"HPZ.5"
"482",16,36,0,0,0,36,8,4,"Turf.algae",-33.56895833,115.2037,"HPZ",5,"HPZ.5"
"483",52,24,0,0,0,8,16,0,"total.seagrass",-33.56893667,115.2037083,"HPZ",5,"HPZ.5"
"484",20,48,0,0,0,24,8,0,"Turf.algae",-33.56891667,115.20372,"HPZ",5,"HPZ.5"
"485",0,0,0,0,0,100,0,0,"Unconsolidated",-33.56040833,115.2209483,"HPZ",6,"HPZ.6"
