"","campaignid","sample","latitude","longitude","Macroalgae","Turf.algae","Stony.corals","Unconsolidated","Seagrasses","Sponges","Consolidated","Other"
"208","r20150526_050219_wa-gb-auv-03","PR_20150526_051707_258_FC16",-33.5784257,115.2262662,0,0,0,1,0,0,0,0
"209","r20150526_050219_wa-gb-auv-03","PR_20150526_051717_763_FC16",-33.578523,115.2262346,0,0,0,1,0,0,0,0
"210","r20150526_050219_wa-gb-auv-03","PR_20150526_051728_268_FC16",-33.5786202,115.2262045,0,0,0,1,0,0,0,0
"211","r20150526_050219_wa-gb-auv-03","PR_20150526_051738_773_FC16",-33.5787169,115.226176,0,0,0,1,1,0,0,0
"212","r20150526_050219_wa-gb-auv-03","PR_20150526_051749_279_FC16",-33.5788125,115.2261431,0,0,0,1,0,0,0,0
"213","r20150526_050219_wa-gb-auv-03","PR_20150526_051759_783_FC16",-33.5789129,115.2261094,1,0,0,1,0,0,0,0
"214","r20150526_050219_wa-gb-auv-03","PR_20150526_051810_289_FC16",-33.5790133,115.2260756,0,0,0,1,0,0,0,0
"215","r20150526_050219_wa-gb-auv-03","PR_20150526_051820_795_FC16",-33.5791111,115.2260423,0,0,0,1,0,0,0,0
"216","r20150526_050219_wa-gb-auv-03","PR_20150526_051831_300_FC16",-33.5791541,115.2261111,0,0,0,1,0,0,0,0
"217","r20150526_050219_wa-gb-auv-03","PR_20150526_051841_806_FC16",-33.5791625,115.2262352,1,0,0,1,1,0,0,0
"218","r20150526_050219_wa-gb-auv-03","PR_20150526_051852_312_FC16",-33.5791864,115.2263578,0,1,0,1,1,0,0,0
"219","r20150526_050219_wa-gb-auv-03","PR_20150526_051902_818_FC16",-33.5792134,115.2264803,0,0,0,1,1,0,0,0
"220","r20150526_050219_wa-gb-auv-03","PR_20150526_051913_324_FC16",-33.5792392,115.2266012,0,0,0,1,0,0,0,0
"221","r20150526_050219_wa-gb-auv-03","PR_20150526_051923_830_FC16",-33.5792651,115.2267202,0,0,0,1,0,0,0,0
"222","r20150526_050219_wa-gb-auv-03","PR_20150526_051934_334_FC16",-33.5792891,115.2268347,0,0,0,1,0,0,0,0
"223","r20150526_050219_wa-gb-auv-03","PR_20150526_051944_839_FC16",-33.5793148,115.2269493,0,0,0,1,0,0,0,1
"224","r20150526_050219_wa-gb-auv-03","PR_20150526_051955_345_FC16",-33.5793394,115.2270636,0,0,0,1,0,0,0,0
"225","r20150526_050219_wa-gb-auv-03","PR_20150526_052005_850_FC16",-33.5793662,115.2271774,1,0,0,1,0,0,0,0
"226","r20150526_050219_wa-gb-auv-03","PR_20150526_052016_354_FC16",-33.5793909,115.2272906,0,0,0,1,1,0,0,0
"227","r20150526_050219_wa-gb-auv-03","PR_20150526_052026_858_FC16",-33.5794148,115.2274069,0,0,0,1,1,0,0,0
"228","r20150526_050219_wa-gb-auv-03","PR_20150526_052037_363_FC16",-33.5794401,115.2275231,0,0,0,1,1,0,0,0
"229","r20150526_050219_wa-gb-auv-03","PR_20150526_052047_866_FC16",-33.5794686,115.2276393,1,0,0,1,1,0,1,0
"230","r20150526_050219_wa-gb-auv-03","PR_20150526_052058_370_FC16",-33.5794905,115.2277555,0,0,0,1,0,0,0,0
"231","r20150526_050219_wa-gb-auv-03","PR_20150526_052108_875_FC16",-33.5795149,115.2278721,0,0,0,1,1,0,0,0
"232","r20150526_050219_wa-gb-auv-03","PR_20150526_052119_380_FC16",-33.5795394,115.2279899,0,0,0,1,1,0,0,0
"233","r20150526_050219_wa-gb-auv-03","PR_20150526_052129_886_FC16",-33.5795629,115.2281066,0,0,0,1,0,0,0,0
"234","r20150526_050219_wa-gb-auv-03","PR_20150526_052140_392_FC16",-33.579614,115.2281808,0,0,0,1,0,0,0,0
"235","r20150526_050219_wa-gb-auv-03","PR_20150526_052150_898_FC16",-33.5796999,115.2281201,0,1,0,1,1,0,0,0
"236","r20150526_050219_wa-gb-auv-03","PR_20150526_052201_403_FC16",-33.5798103,115.2280973,0,0,0,1,0,0,0,0
"237","r20150526_050219_wa-gb-auv-03","PR_20150526_052211_908_FC16",-33.5799151,115.2280659,1,0,0,1,0,0,0,0
"238","r20150526_050219_wa-gb-auv-03","PR_20150526_052222_412_FC16",-33.5800166,115.2280332,1,0,0,1,1,0,0,0
"239","r20150526_050219_wa-gb-auv-03","PR_20150526_052232_917_FC16",-33.5801155,115.2280024,0,0,0,1,0,0,0,0
"240","r20150526_050219_wa-gb-auv-03","PR_20150526_052243_422_FC16",-33.5802125,115.2279696,0,0,0,1,0,0,0,0
"241","r20150526_050219_wa-gb-auv-03","PR_20150526_052253_928_FC16",-33.5803103,115.2279462,0,0,0,1,0,0,0,0
"242","r20150526_050219_wa-gb-auv-03","PR_20150526_052304_434_FC16",-33.5804057,115.2279174,1,0,0,1,0,0,0,0
"243","r20150526_050219_wa-gb-auv-03","PR_20150526_052314_941_FC16",-33.5805003,115.2278885,1,0,0,1,1,0,0,0
"244","r20150526_050219_wa-gb-auv-03","PR_20150526_052325_448_FC16",-33.5805948,115.2278603,0,0,0,1,0,0,0,0
"245","r20150526_050219_wa-gb-auv-03","PR_20150526_052335_955_FC16",-33.5806926,115.2278357,1,0,0,1,0,0,1,0
"246","r20150526_050219_wa-gb-auv-03","PR_20150526_052346_462_FC16",-33.5807891,115.227806,0,0,0,1,1,0,0,0
"247","r20150526_050219_wa-gb-auv-03","PR_20150526_052356_968_FC16",-33.5808848,115.2277707,0,0,0,1,1,0,1,1
"248","r20150526_050219_wa-gb-auv-03","PR_20150526_052407_475_FC16",-33.5808964,115.2276821,0,0,0,1,0,0,0,0
"249","r20150526_050219_wa-gb-auv-03","PR_20150526_052417_982_FC16",-33.5808475,115.2275722,0,0,0,1,0,0,0,0
"250","r20150526_050219_wa-gb-auv-03","PR_20150526_052428_489_FC16",-33.5808123,115.2274504,0,0,0,1,0,0,0,0
"251","r20150526_050219_wa-gb-auv-03","PR_20150526_052438_996_FC16",-33.5807793,115.2273335,0,0,0,1,1,0,0,0
"252","r20150526_050219_wa-gb-auv-03","PR_20150526_052449_502_FC16",-33.5807478,115.2272192,0,0,0,1,0,0,0,0
"253","r20150526_050219_wa-gb-auv-03","PR_20150526_052500_008_FC16",-33.5807159,115.2271056,0,0,0,1,0,0,0,0
"254","r20150526_050219_wa-gb-auv-03","PR_20150526_052510_514_FC16",-33.5806807,115.2269927,0,0,0,1,0,0,0,0
"255","r20150526_050219_wa-gb-auv-03","PR_20150526_052521_019_FC16",-33.5806455,115.2268808,0,0,0,1,1,0,0,0
"256","r20150526_050219_wa-gb-auv-03","PR_20150526_052531_525_FC16",-33.5806134,115.2267688,0,0,0,1,0,0,0,0
"257","r20150526_050219_wa-gb-auv-03","PR_20150526_052542_030_FC16",-33.5805807,115.2266576,0,0,0,1,1,0,1,0
"258","r20150526_050219_wa-gb-auv-03","PR_20150526_052552_535_FC16",-33.5805484,115.2265462,0,0,0,1,0,0,0,0
"259","r20150526_050219_wa-gb-auv-03","PR_20150526_052603_041_FC16",-33.5805154,115.2264344,0,0,0,1,1,0,0,0
"260","r20150526_050219_wa-gb-auv-03","PR_20150526_052613_547_FC16",-33.5804813,115.22632,0,0,0,1,0,0,0,0
"261","r20150526_050219_wa-gb-auv-03","PR_20150526_052624_054_FC16",-33.5804481,115.226205,0,0,0,1,0,0,0,0
"262","r20150526_050219_wa-gb-auv-03","PR_20150526_052634_561_FC16",-33.5804159,115.2260892,0,0,0,1,0,0,0,0
"263","r20150526_050219_wa-gb-auv-03","PR_20150526_052645_068_FC16",-33.5803833,115.2259752,0,0,0,1,0,0,0,0
"264","r20150526_050219_wa-gb-auv-03","PR_20150526_052655_575_FC16",-33.5803499,115.2258619,0,0,0,1,1,0,0,0
"265","r20150526_050219_wa-gb-auv-03","PR_20150526_052706_083_FC16",-33.5803146,115.2257505,1,0,0,1,0,0,0,0
"266","r20150526_050219_wa-gb-auv-03","PR_20150526_052716_591_FC16",-33.5803117,115.2256517,0,0,0,1,0,0,0,0
"267","r20150526_050219_wa-gb-auv-03","PR_20150526_052727_099_FC16",-33.5803899,115.2256433,1,0,0,1,0,0,0,1
"268","r20150526_050219_wa-gb-auv-03","PR_20150526_052737_607_FC16",-33.5804962,115.2256335,0,0,0,1,0,0,0,0
"269","r20150526_050219_wa-gb-auv-03","PR_20150526_052748_115_FC16",-33.5805991,115.2255972,0,0,0,1,0,0,0,0
"270","r20150526_050219_wa-gb-auv-03","PR_20150526_052758_622_FC16",-33.5807033,115.2255691,0,0,0,1,0,0,0,0
"271","r20150526_050219_wa-gb-auv-03","PR_20150526_052809_130_FC16",-33.5808058,115.2255418,0,0,0,1,0,0,0,0
"272","r20150526_050219_wa-gb-auv-03","PR_20150526_052819_636_FC16",-33.5809042,115.2255061,0,0,0,1,0,0,0,0
"273","r20150526_050219_wa-gb-auv-03","PR_20150526_052830_142_FC16",-33.5810031,115.2254695,0,0,0,1,1,0,0,0
"274","r20150526_050219_wa-gb-auv-03","PR_20150526_052841_149_FC16",-33.5811078,115.2254361,0,0,0,1,0,0,0,0
"275","r20150526_050219_wa-gb-auv-03","PR_20150526_052851_654_FC16",-33.5812052,115.225402,1,0,0,1,1,0,0,0
"276","r20150526_050219_wa-gb-auv-03","PR_20150526_052902_162_FC16",-33.5813032,115.2253673,1,0,0,1,0,0,0,0
"277","r20150526_050219_wa-gb-auv-03","PR_20150526_052912_669_FC16",-33.581405,115.2253401,0,0,0,1,0,0,0,0
"278","r20150526_050219_wa-gb-auv-03","PR_20150526_052923_175_FC16",-33.5815018,115.2253079,1,0,0,1,0,0,0,0
"279","r20150526_050219_wa-gb-auv-03","PR_20150526_052933_682_FC16",-33.5815997,115.2252688,0,0,0,1,1,0,0,0
"280","r20150526_050219_wa-gb-auv-03","PR_20150526_052944_190_FC16",-33.5816758,115.2252971,0,0,0,1,0,0,0,0
"281","r20150526_050219_wa-gb-auv-03","PR_20150526_052954_697_FC16",-33.5816643,115.225405,0,0,0,1,0,0,0,0
"282","r20150526_050219_wa-gb-auv-03","PR_20150526_053005_204_FC16",-33.5816857,115.2255281,0,0,0,1,0,0,0,0
"283","r20150526_050219_wa-gb-auv-03","PR_20150526_053015_710_FC16",-33.5817087,115.2256556,0,0,0,1,0,0,0,0
"284","r20150526_050219_wa-gb-auv-03","PR_20150526_053026_217_FC16",-33.5817309,115.2257778,0,0,0,1,0,0,0,0
"285","r20150526_050219_wa-gb-auv-03","PR_20150526_053036_724_FC16",-33.5817489,115.2258954,1,0,0,1,0,0,0,0
"286","r20150526_050219_wa-gb-auv-03","PR_20150526_053047_231_FC16",-33.5817729,115.2260142,0,0,0,1,1,0,0,0
"287","r20150526_050219_wa-gb-auv-03","PR_20150526_053057_739_FC16",-33.5817948,115.2261315,0,0,0,1,1,0,0,0
"288","r20150526_050219_wa-gb-auv-03","PR_20150526_053108_246_FC16",-33.5818147,115.2262447,0,0,0,1,1,0,0,0
"289","r20150526_050219_wa-gb-auv-03","PR_20150526_053118_753_FC16",-33.5818344,115.226359,0,0,0,1,1,0,0,1
"290","r20150526_050219_wa-gb-auv-03","PR_20150526_053129_759_FC16",-33.5818533,115.2264799,1,0,0,1,1,0,0,0
"291","r20150526_050219_wa-gb-auv-03","PR_20150526_053140_264_FC16",-33.5818709,115.2265946,0,0,0,1,1,0,0,0
"292","r20150526_050219_wa-gb-auv-03","PR_20150526_053150_770_FC16",-33.5818907,115.2267136,0,0,0,1,1,0,0,0
"293","r20150526_050219_wa-gb-auv-03","PR_20150526_053201_278_FC16",-33.5819093,115.2268335,0,0,0,1,1,0,1,0
"294","r20150526_050219_wa-gb-auv-03","PR_20150526_053211_785_FC16",-33.5819305,115.2269514,0,0,0,1,0,0,0,0
"295","r20150526_050219_wa-gb-auv-03","PR_20150526_053222_292_FC16",-33.581949,115.2270688,0,0,0,1,0,0,0,0
"296","r20150526_050219_wa-gb-auv-03","PR_20150526_053232_800_FC16",-33.5819706,115.2271847,0,0,0,1,0,0,0,0
"297","r20150526_050219_wa-gb-auv-03","PR_20150526_053243_308_FC16",-33.5819929,115.2273044,0,0,0,1,0,0,0,0
"298","r20150527_034110_wa-gb-auv-06","PR_20150527_034337_478_FC16",-33.5172722,115.4165917,0,0,0,0,0,0,0,1
"299","r20150527_034110_wa-gb-auv-06","PR_20150527_034347_981_FC16",-33.5173369,115.4165466,0,0,0,1,0,0,0,1
"300","r20150527_034110_wa-gb-auv-06","PR_20150527_034358_484_FC16",-33.5174087,115.4164743,0,0,0,0,0,0,0,1
"301","r20150527_034110_wa-gb-auv-06","PR_20150527_034408_986_FC16",-33.5174831,115.4164099,0,0,0,1,1,0,0,1
"302","r20150527_034110_wa-gb-auv-06","PR_20150527_034419_489_FC16",-33.5175671,115.4163521,1,0,0,1,1,0,0,0
"303","r20150527_034110_wa-gb-auv-06","PR_20150527_034429_991_FC16",-33.5176603,115.4162914,1,0,0,1,1,0,0,0
"304","r20150527_034110_wa-gb-auv-06","PR_20150527_034440_495_FC16",-33.5177497,115.4162361,1,1,0,1,1,0,1,1
"305","r20150527_034110_wa-gb-auv-06","PR_20150527_034450_998_FC16",-33.5178366,115.4161754,1,0,0,1,1,0,0,0
"306","r20150527_034110_wa-gb-auv-06","PR_20150527_034501_500_FC16",-33.5179224,115.4161054,1,1,0,1,1,0,1,0
"307","r20150527_034110_wa-gb-auv-06","PR_20150527_034512_003_FC16",-33.5180096,115.4160488,1,0,0,1,1,0,0,0
"308","r20150527_034110_wa-gb-auv-06","PR_20150527_034522_505_FC16",-33.5180941,115.4159809,1,0,0,1,1,0,0,0
"309","r20150527_034110_wa-gb-auv-06","PR_20150527_034533_008_FC16",-33.5181803,115.415916,1,1,0,1,1,0,1,0
"310","r20150527_034110_wa-gb-auv-06","PR_20150527_034543_510_FC16",-33.5182699,115.4158531,1,0,0,1,1,0,0,0
"311","r20150527_034110_wa-gb-auv-06","PR_20150527_034554_012_FC16",-33.5183595,115.4157928,1,0,0,1,0,0,0,0
"312","r20150527_034110_wa-gb-auv-06","PR_20150527_034604_515_FC16",-33.5184557,115.4157428,1,1,0,1,1,0,1,0
"313","r20150527_034110_wa-gb-auv-06","PR_20150527_034615_017_FC16",-33.5185505,115.4156831,1,1,0,1,1,0,1,0
"314","r20150527_034110_wa-gb-auv-06","PR_20150527_034625_519_FC16",-33.5186455,115.4156222,1,0,0,1,1,0,0,0
"315","r20150527_034110_wa-gb-auv-06","PR_20150527_034636_021_FC16",-33.5187368,115.4155629,1,0,0,1,0,0,1,0
"316","r20150527_034110_wa-gb-auv-06","PR_20150527_034646_522_FC16",-33.518833,115.4155018,1,1,0,1,1,0,1,0
"317","r20150527_034110_wa-gb-auv-06","PR_20150527_034657_024_FC16",-33.5189288,115.4154433,1,1,0,1,1,0,0,0
"318","r20150527_034110_wa-gb-auv-06","PR_20150527_034707_527_FC16",-33.5190215,115.415386,1,1,0,1,1,0,1,0
"319","r20150527_034110_wa-gb-auv-06","PR_20150527_034718_028_FC16",-33.5191161,115.4153289,1,0,0,1,1,0,1,0
"320","r20150527_034110_wa-gb-auv-06","PR_20150527_034728_529_FC16",-33.5192114,115.4152692,1,1,0,1,1,1,1,0
"321","r20150527_034110_wa-gb-auv-06","PR_20150527_034739_031_FC16",-33.5193033,115.4152057,1,1,0,1,1,0,0,0
"322","r20150527_034110_wa-gb-auv-06","PR_20150527_034749_533_FC16",-33.5193949,115.4151394,1,1,0,1,1,0,0,0
"323","r20150527_034110_wa-gb-auv-06","PR_20150527_034800_035_FC16",-33.519492,115.415078,1,1,0,1,1,0,0,0
"324","r20150527_034110_wa-gb-auv-06","PR_20150527_034810_536_FC16",-33.5195904,115.4150201,1,1,0,1,1,0,1,0
"325","r20150527_034110_wa-gb-auv-06","PR_20150527_034821_039_FC16",-33.5196845,115.4149645,1,1,0,1,0,0,1,0
"326","r20150527_034110_wa-gb-auv-06","PR_20150527_034831_541_FC16",-33.5197743,115.4149071,1,0,0,1,1,0,1,1
"327","r20150527_034110_wa-gb-auv-06","PR_20150527_034842_043_FC16",-33.5198634,115.4148468,1,0,0,1,1,0,0,0
"328","r20150527_034110_wa-gb-auv-06","PR_20150527_034852_546_FC16",-33.5199545,115.4147867,1,0,0,1,1,0,1,0
"329","r20150527_034110_wa-gb-auv-06","PR_20150527_034903_048_FC16",-33.5200463,115.4147279,1,0,0,1,1,0,0,0
"330","r20150527_034110_wa-gb-auv-06","PR_20150527_034913_550_FC16",-33.5201363,115.4146682,1,1,0,1,1,0,1,0
"331","r20150527_034110_wa-gb-auv-06","PR_20150527_034924_052_FC16",-33.5202247,115.4146055,1,0,0,1,1,0,1,0
"332","r20150527_034110_wa-gb-auv-06","PR_20150527_034934_553_FC16",-33.5203161,115.4145405,1,1,0,1,1,0,0,0
"333","r20150527_034110_wa-gb-auv-06","PR_20150527_034945_055_FC16",-33.5204064,115.4144833,1,0,0,1,1,0,0,0
"334","r20150527_034110_wa-gb-auv-06","PR_20150527_034955_556_FC16",-33.5204948,115.4144219,1,0,0,1,1,0,1,0
"335","r20150527_034110_wa-gb-auv-06","PR_20150527_035006_056_FC16",-33.5205809,115.4143684,1,1,0,1,0,0,1,0
"336","r20150527_034110_wa-gb-auv-06","PR_20150527_035016_558_FC16",-33.5206361,115.4144193,1,0,0,1,1,0,1,0
"337","r20150527_034110_wa-gb-auv-06","PR_20150527_035027_060_FC16",-33.5206748,115.4145205,1,1,0,1,1,0,1,0
"338","r20150527_034110_wa-gb-auv-06","PR_20150527_035037_561_FC16",-33.5207254,115.4146253,1,0,0,1,0,0,1,0
"339","r20150527_034110_wa-gb-auv-06","PR_20150527_035048_064_FC16",-33.5207737,115.4147333,1,0,0,1,1,0,0,0
"340","r20150527_034110_wa-gb-auv-06","PR_20150527_035058_567_FC16",-33.5208204,115.4148355,1,0,0,1,1,0,0,0
"341","r20150527_034110_wa-gb-auv-06","PR_20150527_035109_070_FC16",-33.5208695,115.4149437,1,0,0,1,1,0,0,0
"342","r20150527_034110_wa-gb-auv-06","PR_20150527_035119_574_FC16",-33.5209139,115.4150511,1,0,0,1,1,0,0,0
"343","r20150527_034110_wa-gb-auv-06","PR_20150527_035130_076_FC16",-33.520956,115.4151492,1,0,0,1,1,0,0,1
"344","r20150527_034110_wa-gb-auv-06","PR_20150527_035140_578_FC16",-33.5209975,115.4152516,0,0,0,1,1,0,0,0
"345","r20150527_034110_wa-gb-auv-06","PR_20150527_035151_079_FC16",-33.5209801,115.4153244,0,0,0,1,1,0,0,0
"346","r20150527_034110_wa-gb-auv-06","PR_20150527_035201_580_FC16",-33.5208986,115.4153774,1,0,0,1,1,0,1,0
"347","r20150527_034110_wa-gb-auv-06","PR_20150527_035212_081_FC16",-33.5208176,115.4154373,0,0,0,1,1,0,1,0
"348","r20150527_034110_wa-gb-auv-06","PR_20150527_035222_584_FC16",-33.5207388,115.4155,1,0,0,1,1,0,0,0
"349","r20150527_034110_wa-gb-auv-06","PR_20150527_035233_086_FC16",-33.5206608,115.4155603,0,0,0,1,1,0,0,0
"350","r20150527_034110_wa-gb-auv-06","PR_20150527_035243_589_FC16",-33.5205769,115.4156162,1,0,0,1,1,0,0,0
"351","r20150527_034110_wa-gb-auv-06","PR_20150527_035254_092_FC16",-33.5205002,115.4156769,1,0,0,1,1,1,0,0
"352","r20150527_034110_wa-gb-auv-06","PR_20150527_035304_596_FC16",-33.520425,115.4157366,1,0,0,1,1,0,1,0
"353","r20150527_034110_wa-gb-auv-06","PR_20150527_035315_097_FC16",-33.5203482,115.4157986,0,0,0,0,1,0,0,0
"354","r20150527_034110_wa-gb-auv-06","PR_20150527_035325_600_FC16",-33.5202729,115.4158613,1,1,0,1,0,1,1,0
"355","r20150527_034110_wa-gb-auv-06","PR_20150527_035336_101_FC16",-33.5201953,115.4159183,1,0,0,1,0,0,0,1
"356","r20150527_034110_wa-gb-auv-06","PR_20150527_035346_603_FC16",-33.5201179,115.4159783,1,0,0,1,1,0,1,0
"357","r20150527_034110_wa-gb-auv-06","PR_20150527_035357_105_FC16",-33.5200449,115.4159958,1,0,0,1,1,0,0,0
"358","r20150527_034110_wa-gb-auv-06","PR_20150527_035407_606_FC16",-33.5200071,115.4158933,1,1,0,1,0,0,1,0
"359","r20150527_034110_wa-gb-auv-06","PR_20150527_035418_108_FC16",-33.5199404,115.4157903,1,0,0,1,1,0,0,0
"360","r20150527_034110_wa-gb-auv-06","PR_20150527_035428_609_FC16",-33.5198814,115.4156869,1,0,0,1,0,0,1,0
"361","r20150527_034110_wa-gb-auv-06","PR_20150527_035439_110_FC16",-33.5198214,115.4155899,1,0,0,1,1,0,1,0
"362","r20150527_034110_wa-gb-auv-06","PR_20150527_035449_610_FC16",-33.5197589,115.4154924,1,1,0,1,0,0,1,0
"363","r20150527_034110_wa-gb-auv-06","PR_20150527_035500_112_FC16",-33.5197001,115.4153897,1,0,0,1,0,0,0,1
"364","r20150527_034110_wa-gb-auv-06","PR_20150527_035510_614_FC16",-33.5196379,115.4153033,1,0,0,1,0,0,1,0
"365","r20150527_034110_wa-gb-auv-06","PR_20150527_035521_117_FC16",-33.5195785,115.4152098,1,0,0,1,1,0,1,1
"366","r20150527_034110_wa-gb-auv-06","PR_20150527_035531_620_FC16",-33.5195161,115.4151169,1,0,0,1,1,0,0,0
"367","r20150527_034110_wa-gb-auv-06","PR_20150527_035542_122_FC16",-33.519452,115.4150272,1,1,0,1,1,0,1,0
"368","r20150527_034110_wa-gb-auv-06","PR_20150527_035552_624_FC16",-33.5193911,115.4149376,1,0,0,1,0,0,0,0
"369","r20150527_034110_wa-gb-auv-06","PR_20150527_035603_127_FC16",-33.5193267,115.4148447,1,1,0,1,1,0,0,1
"370","r20150527_034110_wa-gb-auv-06","PR_20150527_035613_629_FC16",-33.5192679,115.414749,1,0,0,1,1,0,0,0
"371","r20150527_034110_wa-gb-auv-06","PR_20150527_035624_130_FC16",-33.5192131,115.4146548,1,1,0,1,1,0,1,0
"372","r20150527_034110_wa-gb-auv-06","PR_20150527_035634_632_FC16",-33.5191567,115.4145601,1,0,0,1,1,0,1,0
"373","r20150527_034110_wa-gb-auv-06","PR_20150527_035645_135_FC16",-33.5190973,115.4144675,1,0,0,1,1,0,0,0
"374","r20150527_034110_wa-gb-auv-06","PR_20150527_035655_637_FC16",-33.5190377,115.4143784,1,1,0,1,1,0,1,0
"375","r20150527_034110_wa-gb-auv-06","PR_20150527_035706_139_FC16",-33.5189717,115.4143024,1,1,0,1,1,0,0,0
"376","r20150527_034110_wa-gb-auv-06","PR_20150527_035716_640_FC16",-33.5189223,115.4143443,1,0,0,1,1,0,1,0
"377","r20150527_034110_wa-gb-auv-06","PR_20150527_035727_142_FC16",-33.5188559,115.41441,1,0,0,1,1,0,1,0
"378","r20150527_034110_wa-gb-auv-06","PR_20150527_035737_643_FC16",-33.5187769,115.4144756,1,1,0,1,1,0,1,0
"379","r20150527_034110_wa-gb-auv-06","PR_20150527_035748_145_FC16",-33.5187004,115.4145375,1,1,0,1,0,0,1,0
"380","r20150527_034110_wa-gb-auv-06","PR_20150527_035758_648_FC16",-33.5186208,115.4145996,1,0,0,1,1,0,1,0
"381","r20150527_034110_wa-gb-auv-06","PR_20150527_035809_149_FC16",-33.5185444,115.4146615,1,0,0,0,1,0,1,0
"382","r20150527_034110_wa-gb-auv-06","PR_20150527_035819_650_FC16",-33.5184668,115.4147237,1,1,0,0,1,0,0,0
"383","r20150527_034110_wa-gb-auv-06","PR_20150527_035830_151_FC16",-33.5183916,115.4147866,1,0,0,1,1,0,0,0
"384","r20150527_034110_wa-gb-auv-06","PR_20150527_035840_652_FC16",-33.5183144,115.414847,1,1,0,1,1,0,1,1
"385","r20150527_034110_wa-gb-auv-06","PR_20150527_035851_153_FC16",-33.5182385,115.41491,1,1,0,1,1,0,1,0
"386","r20150527_034110_wa-gb-auv-06","PR_20150527_035901_655_FC16",-33.5181596,115.4149685,1,0,0,1,1,0,0,0
"387","r20150527_034110_wa-gb-auv-06","PR_20150527_035912_156_FC16",-33.5180854,115.4150382,1,0,0,1,1,0,1,0
"388","r20150527_034110_wa-gb-auv-06","PR_20150527_035922_658_FC16",-33.5181013,115.4151108,1,1,0,1,1,0,0,0
"389","r20150527_034110_wa-gb-auv-06","PR_20150527_035933_160_FC16",-33.5181521,115.4152064,1,1,0,1,1,0,1,0
"390","r20150527_034110_wa-gb-auv-06","PR_20150527_035943_663_FC16",-33.5181978,115.4153206,1,1,0,1,1,0,1,0
"391","r20150527_034110_wa-gb-auv-06","PR_20150527_035954_164_FC16",-33.5182401,115.4154322,1,1,0,1,0,0,1,0
"392","r20150527_034110_wa-gb-auv-06","PR_20150527_040004_666_FC16",-33.5182792,115.4155354,1,1,0,1,1,0,1,0
"393","r20150527_034110_wa-gb-auv-06","PR_20150527_040015_168_FC16",-33.5183196,115.4156341,1,1,0,1,1,0,0,0
"394","r20150527_034110_wa-gb-auv-06","PR_20150527_040025_670_FC16",-33.5183619,115.4157445,1,1,0,0,1,1,1,1
"395","r20150527_034110_wa-gb-auv-06","PR_20150527_040036_172_FC16",-33.5184011,115.4158498,1,1,0,1,1,0,0,0
"396","r20150527_034110_wa-gb-auv-06","PR_20150527_040046_675_FC16",-33.5184492,115.4159503,1,1,0,1,1,0,1,0
"397","r20150527_034110_wa-gb-auv-06","PR_20150527_040057_178_FC16",-33.518492,115.4160534,0,0,0,1,1,0,0,0
"398","r20150527_034110_wa-gb-auv-06","PR_20150527_040107_681_FC16",-33.5185341,115.4161574,1,1,0,1,1,0,1,0
"399","r20150527_034110_wa-gb-auv-06","PR_20150527_040118_184_FC16",-33.5185776,115.4162583,1,1,0,1,1,0,1,0
"400","r20150527_034110_wa-gb-auv-06","PR_20150527_040128_687_FC16",-33.5186188,115.416357,1,0,0,1,1,0,0,0
"401","r20150527_034110_wa-gb-auv-06","PR_20150527_040139_189_FC16",-33.5186632,115.4164608,1,1,0,1,1,1,1,0
"402","r20150527_034110_wa-gb-auv-06","PR_20150527_040149_691_FC16",-33.5187049,115.416562,1,0,0,0,1,0,1,0
"403","r20150527_034110_wa-gb-auv-06","PR_20150527_040200_193_FC16",-33.5187448,115.4166603,1,0,0,1,1,0,0,1
"404","r20150527_034110_wa-gb-auv-06","PR_20150527_040210_695_FC16",-33.5187899,115.4167639,1,0,0,1,1,0,1,0
"405","r20150527_034110_wa-gb-auv-06","PR_20150527_040221_197_FC16",-33.5188352,115.4168706,1,0,0,1,1,0,0,1
"406","r20150527_034110_wa-gb-auv-06","PR_20150527_040231_699_FC16",-33.5188353,115.4169554,1,1,0,1,1,0,1,0
"407","r20150527_034110_wa-gb-auv-06","PR_20150527_040242_201_FC16",-33.5187543,115.4169863,1,1,0,1,1,0,1,0
"408","r20150527_034110_wa-gb-auv-06","PR_20150527_040252_702_FC16",-33.5186704,115.4170428,1,1,0,1,1,0,1,0
"409","r20150527_034110_wa-gb-auv-06","PR_20150527_040303_204_FC16",-33.5185876,115.4171032,1,1,0,1,0,0,1,1
"410","r20150527_034110_wa-gb-auv-06","PR_20150527_040313_705_FC16",-33.5185074,115.4171653,1,0,0,1,1,0,1,0
"411","r20150527_034110_wa-gb-auv-06","PR_20150527_040324_206_FC16",-33.5184318,115.417227,1,0,0,1,1,0,1,0
"412","r20150527_034110_wa-gb-auv-06","PR_20150527_040334_708_FC16",-33.5183481,115.4172828,0,0,0,1,1,0,0,0
"413","r20150527_055625_wa-gb-auv-05","PR_20150527_060050_546_AC16",-33.5509021,115.3774161,0,0,0,1,1,0,0,0
"414","r20150527_055625_wa-gb-auv-05","PR_20150527_060101_051_AC16",-33.5509428,115.3773003,1,0,0,1,1,0,1,1
"415","r20150527_055625_wa-gb-auv-05","PR_20150527_060111_556_AC16",-33.5509825,115.3771899,1,0,0,1,1,0,0,0
