campaignid,sample,latitude,longitude,Macroalgae,Turf.algae,Stony.corals,Unconsolidated,Seagrasses,Sponges,Consolidated,Other,Max,Max_if_2_habitats_have_same
r20150526_050219_wa-gb-auv-03,PR_20150526_051141_611_FC16,-33.5795387,115.2269691,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_051152_116_FC16,-33.5794407,115.2270029,4,0,0,96,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_051202_621_FC16,-33.5793426,115.227039,0,4,0,96,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_051213_127_FC16,-33.5792451,115.2270762,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_051223_631_FC16,-33.5791461,115.227108,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_051234_136_FC16,-33.5790478,115.2271403,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_051244_640_FC16,-33.5789526,115.2271763,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_051255_145_FC16,-33.5788566,115.2272157,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_051305_650_FC16,-33.5787588,115.2272512,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_051316_155_FC16,-33.5786633,115.2272863,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_051326_660_FC16,-33.5785701,115.2273224,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_051337_165_FC16,-33.5784765,115.2273584,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_051347_670_FC16,-33.5783823,115.2273921,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_051358_175_FC16,-33.57828,115.2274272,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_051408_680_FC16,-33.578179,115.2274697,4,0,0,60,36,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_051419_185_FC16,-33.5780798,115.2275035,0,4,0,48,48,0,0,0,Unconsolidated,Seagrasses
r20150526_050219_wa-gb-auv-03,PR_20150526_051429_690_FC16,-33.5780322,115.2274242,0,0,0,56,44,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_051440_195_FC16,-33.5780169,115.2272927,0,0,0,68,32,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_051450_701_FC16,-33.5779796,115.2271666,0,0,0,76,24,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_051501_206_FC16,-33.5779465,115.2270447,0,0,0,80,20,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_051511_710_FC16,-33.5779117,115.2269259,8,0,0,36,56,0,0,0,Seagrasses,Seagrasses
r20150526_050219_wa-gb-auv-03,PR_20150526_051522_214_FC16,-33.5778783,115.2268094,12,0,0,64,24,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_051532_718_FC16,-33.5778431,115.2266938,4,0,0,44,48,0,4,0,Seagrasses,Seagrasses
r20150526_050219_wa-gb-auv-03,PR_20150526_051543_223_FC16,-33.5778093,115.2265792,8,0,0,88,0,0,0,4,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_051553_728_FC16,-33.5777756,115.2264687,12,0,0,72,16,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_051604_232_FC16,-33.5778171,115.2263935,16,0,0,80,0,0,4,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_051614_737_FC16,-33.5779106,115.2264174,4,12,0,60,20,4,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_051625_241_FC16,-33.5780169,115.2263825,8,8,0,72,0,0,12,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_051635_745_FC16,-33.578124,115.2263526,8,0,0,80,0,0,12,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_051646_250_FC16,-33.5782272,115.2263251,4,0,0,96,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_051656_754_FC16,-33.5783278,115.2262978,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_051707_258_FC16,-33.5784257,115.2262662,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_051717_763_FC16,-33.578523,115.2262346,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_051728_268_FC16,-33.5786202,115.2262045,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_051738_773_FC16,-33.5787169,115.226176,0,0,0,96,4,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_051749_279_FC16,-33.5788125,115.2261431,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_051759_783_FC16,-33.5789129,115.2261094,4,0,0,96,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_051810_289_FC16,-33.5790133,115.2260756,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_051820_795_FC16,-33.5791111,115.2260423,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_051831_300_FC16,-33.5791541,115.2261111,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_051841_806_FC16,-33.5791625,115.2262352,4,0,0,24,72,0,0,0,Seagrasses,Seagrasses
r20150526_050219_wa-gb-auv-03,PR_20150526_051852_312_FC16,-33.5791864,115.2263578,0,4,0,92,4,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_051902_818_FC16,-33.5792134,115.2264803,0,0,0,92,8,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_051913_324_FC16,-33.5792392,115.2266012,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_051923_830_FC16,-33.5792651,115.2267202,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_051934_334_FC16,-33.5792891,115.2268347,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_051944_839_FC16,-33.5793148,115.2269493,0,0,0,96,0,0,0,4,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_051955_345_FC16,-33.5793394,115.2270636,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_052005_850_FC16,-33.5793662,115.2271774,12,0,0,84,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_052016_354_FC16,-33.5793909,115.2272906,0,0,0,64,36,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_052026_858_FC16,-33.5794148,115.2274069,0,0,0,88,12,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_052037_363_FC16,-33.5794401,115.2275231,0,0,0,64,36,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_052047_866_FC16,-33.5794686,115.2276393,8,0,0,72,16,0,4,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_052058_370_FC16,-33.5794905,115.2277555,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_052108_875_FC16,-33.5795149,115.2278721,0,0,0,88,12,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_052119_380_FC16,-33.5795394,115.2279899,0,0,0,92,8,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_052129_886_FC16,-33.5795629,115.2281066,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_052140_392_FC16,-33.579614,115.2281808,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_052150_898_FC16,-33.5796999,115.2281201,0,4,0,92,4,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_052201_403_FC16,-33.5798103,115.2280973,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_052211_908_FC16,-33.5799151,115.2280659,4,0,0,96,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_052222_412_FC16,-33.5800166,115.2280332,12,0,0,84,4,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_052232_917_FC16,-33.5801155,115.2280024,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_052243_422_FC16,-33.5802125,115.2279696,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_052253_928_FC16,-33.5803103,115.2279462,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_052304_434_FC16,-33.5804057,115.2279174,4,0,0,96,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_052314_941_FC16,-33.5805003,115.2278885,16,0,0,64,16,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_052325_448_FC16,-33.5805948,115.2278603,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_052335_955_FC16,-33.5806926,115.2278357,4,0,0,92,0,0,4,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_052346_462_FC16,-33.5807891,115.227806,0,0,0,84,16,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_052356_968_FC16,-33.5808848,115.2277707,0,0,0,16,76,0,4,4,Seagrasses,Seagrasses
r20150526_050219_wa-gb-auv-03,PR_20150526_052407_475_FC16,-33.5808964,115.2276821,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_052417_982_FC16,-33.5808475,115.2275722,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_052428_489_FC16,-33.5808123,115.2274504,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_052438_996_FC16,-33.5807793,115.2273335,0,0,0,96,4,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_052449_502_FC16,-33.5807478,115.2272192,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_052500_008_FC16,-33.5807159,115.2271056,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_052510_514_FC16,-33.5806807,115.2269927,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_052521_019_FC16,-33.5806455,115.2268808,0,0,0,96,4,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_052531_525_FC16,-33.5806134,115.2267688,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_052542_030_FC16,-33.5805807,115.2266576,0,0,0,88,8,0,4,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_052552_535_FC16,-33.5805484,115.2265462,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_052603_041_FC16,-33.5805154,115.2264344,0,0,0,92,8,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_052613_547_FC16,-33.5804813,115.22632,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_052624_054_FC16,-33.5804481,115.226205,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_052634_561_FC16,-33.5804159,115.2260892,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_052645_068_FC16,-33.5803833,115.2259752,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_052655_575_FC16,-33.5803499,115.2258619,0,0,0,92,8,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_052706_083_FC16,-33.5803146,115.2257505,4,0,0,96,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_052716_591_FC16,-33.5803117,115.2256517,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_052727_099_FC16,-33.5803899,115.2256433,4,0,0,92,0,0,0,4,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_052737_607_FC16,-33.5804962,115.2256335,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_052748_115_FC16,-33.5805991,115.2255972,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_052758_622_FC16,-33.5807033,115.2255691,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_052809_130_FC16,-33.5808058,115.2255418,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_052819_636_FC16,-33.5809042,115.2255061,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_052830_142_FC16,-33.5810031,115.2254695,0,0,0,36,64,0,0,0,Seagrasses,Seagrasses
r20150526_050219_wa-gb-auv-03,PR_20150526_052841_149_FC16,-33.5811078,115.2254361,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_052851_654_FC16,-33.5812052,115.225402,8,0,0,76,16,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_052902_162_FC16,-33.5813032,115.2253673,4,0,0,96,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_052912_669_FC16,-33.581405,115.2253401,0,0,0,96,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_052923_175_FC16,-33.5815018,115.2253079,12,0,0,88,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_052933_682_FC16,-33.5815997,115.2252688,0,0,0,48,52,0,0,0,Seagrasses,Seagrasses
r20150526_050219_wa-gb-auv-03,PR_20150526_052944_190_FC16,-33.5816758,115.2252971,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_052954_697_FC16,-33.5816643,115.225405,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_053005_204_FC16,-33.5816857,115.2255281,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_053015_710_FC16,-33.5817087,115.2256556,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_053026_217_FC16,-33.5817309,115.2257778,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_053036_724_FC16,-33.5817489,115.2258954,4,0,0,96,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_053047_231_FC16,-33.5817729,115.2260142,0,0,0,96,4,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_053057_739_FC16,-33.5817948,115.2261315,0,0,0,36,64,0,0,0,Seagrasses,Seagrasses
r20150526_050219_wa-gb-auv-03,PR_20150526_053108_246_FC16,-33.5818147,115.2262447,0,0,0,52,48,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_053118_753_FC16,-33.5818344,115.226359,0,0,0,20,76,0,0,4,Seagrasses,Seagrasses
r20150526_050219_wa-gb-auv-03,PR_20150526_053129_759_FC16,-33.5818533,115.2264799,4,0,0,56,40,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_053140_264_FC16,-33.5818709,115.2265946,0,0,0,80,20,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_053150_770_FC16,-33.5818907,115.2267136,0,0,0,84,16,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_053201_278_FC16,-33.5819093,115.2268335,0,0,0,48,48,0,4,0,Unconsolidated,Seagrasses
r20150526_050219_wa-gb-auv-03,PR_20150526_053211_785_FC16,-33.5819305,115.2269514,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_053222_292_FC16,-33.581949,115.2270688,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_053232_800_FC16,-33.5819706,115.2271847,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150526_050219_wa-gb-auv-03,PR_20150526_053243_308_FC16,-33.5819929,115.2273044,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150527_034110_wa-gb-auv-06,PR_20150527_034337_478_FC16,-33.5172722,115.4165917,0,0,0,0,0,0,0,100,Other,Other
r20150527_034110_wa-gb-auv-06,PR_20150527_034347_981_FC16,-33.5173369,115.4165466,0,0,0,4,0,0,0,96,Other,Other
r20150527_034110_wa-gb-auv-06,PR_20150527_034358_484_FC16,-33.5174087,115.4164743,0,0,0,0,0,0,0,100,Other,Other
r20150527_034110_wa-gb-auv-06,PR_20150527_034408_986_FC16,-33.5174831,115.4164099,0,0,0,4,20,0,0,76,Other,Other
r20150527_034110_wa-gb-auv-06,PR_20150527_034419_489_FC16,-33.5175671,115.4163521,16,0,0,4,80,0,0,0,Seagrasses,Seagrasses
r20150527_034110_wa-gb-auv-06,PR_20150527_034429_991_FC16,-33.5176603,115.4162914,60,0,0,36,4,0,0,0,Macroalgae,Macroalgae
r20150527_034110_wa-gb-auv-06,PR_20150527_034440_495_FC16,-33.5177497,115.4162361,20,32,0,20,20,0,4,4,Turf.algae,Turf.algae
r20150527_034110_wa-gb-auv-06,PR_20150527_034450_998_FC16,-33.5178366,115.4161754,40,0,0,12,48,0,0,0,Seagrasses,Seagrasses
r20150527_034110_wa-gb-auv-06,PR_20150527_034501_500_FC16,-33.5179224,115.4161054,28,4,0,12,52,0,4,0,Seagrasses,Seagrasses
r20150527_034110_wa-gb-auv-06,PR_20150527_034512_003_FC16,-33.5180096,115.4160488,48,0,0,4,48,0,0,0,Macroalgae,Seagrasses
r20150527_034110_wa-gb-auv-06,PR_20150527_034522_505_FC16,-33.5180941,115.4159809,52,0,0,12,36,0,0,0,Macroalgae,Macroalgae
r20150527_034110_wa-gb-auv-06,PR_20150527_034533_008_FC16,-33.5181803,115.415916,20,8,0,20,48,0,4,0,Seagrasses,Seagrasses
r20150527_034110_wa-gb-auv-06,PR_20150527_034543_510_FC16,-33.5182699,115.4158531,8,0,0,24,64,0,0,0,Seagrasses,Seagrasses
r20150527_034110_wa-gb-auv-06,PR_20150527_034554_012_FC16,-33.5183595,115.4157928,92,0,0,8,0,0,0,0,Macroalgae,Macroalgae
r20150527_034110_wa-gb-auv-06,PR_20150527_034604_515_FC16,-33.5184557,115.4157428,44,16,0,28,4,0,8,0,Macroalgae,Macroalgae
r20150527_034110_wa-gb-auv-06,PR_20150527_034615_017_FC16,-33.5185505,115.4156831,12,16,0,20,48,0,4,0,Seagrasses,Seagrasses
r20150527_034110_wa-gb-auv-06,PR_20150527_034625_519_FC16,-33.5186455,115.4156222,24,0,0,36,40,0,0,0,Seagrasses,Seagrasses
r20150527_034110_wa-gb-auv-06,PR_20150527_034636_021_FC16,-33.5187368,115.4155629,84,0,0,12,0,0,4,0,Macroalgae,Macroalgae
r20150527_034110_wa-gb-auv-06,PR_20150527_034646_522_FC16,-33.518833,115.4155018,48,24,0,20,4,0,4,0,Macroalgae,Macroalgae
r20150527_034110_wa-gb-auv-06,PR_20150527_034657_024_FC16,-33.5189288,115.4154433,36,4,0,36,24,0,0,0,Macroalgae,Unconsolidated
r20150527_034110_wa-gb-auv-06,PR_20150527_034707_527_FC16,-33.5190215,115.415386,48,4,0,12,28,0,8,0,Macroalgae,Macroalgae
r20150527_034110_wa-gb-auv-06,PR_20150527_034718_028_FC16,-33.5191161,115.4153289,76,0,0,16,4,0,4,0,Macroalgae,Macroalgae
r20150527_034110_wa-gb-auv-06,PR_20150527_034728_529_FC16,-33.5192114,115.4152692,48,16,0,16,12,4,4,0,Macroalgae,Macroalgae
r20150527_034110_wa-gb-auv-06,PR_20150527_034739_031_FC16,-33.5193033,115.4152057,48,16,0,16,16,0,0,0,Macroalgae,Macroalgae
r20150527_034110_wa-gb-auv-06,PR_20150527_034749_533_FC16,-33.5193949,115.4151394,72,8,0,8,12,0,0,0,Macroalgae,Macroalgae
r20150527_034110_wa-gb-auv-06,PR_20150527_034800_035_FC16,-33.519492,115.415078,8,24,0,32,36,0,0,0,Seagrasses,Seagrasses
r20150527_034110_wa-gb-auv-06,PR_20150527_034810_536_FC16,-33.5195904,115.4150201,40,24,0,12,20,0,4,0,Macroalgae,Macroalgae
r20150527_034110_wa-gb-auv-06,PR_20150527_034821_039_FC16,-33.5196845,115.4149645,76,8,0,8,0,0,8,0,Macroalgae,Macroalgae
r20150527_034110_wa-gb-auv-06,PR_20150527_034831_541_FC16,-33.5197743,115.4149071,56,0,0,28,4,0,4,8,Macroalgae,Macroalgae
r20150527_034110_wa-gb-auv-06,PR_20150527_034842_043_FC16,-33.5198634,115.4148468,8,0,0,28,64,0,0,0,Seagrasses,Seagrasses
r20150527_034110_wa-gb-auv-06,PR_20150527_034852_546_FC16,-33.5199545,115.4147867,8,0,0,52,36,0,4,0,Unconsolidated,Unconsolidated
r20150527_034110_wa-gb-auv-06,PR_20150527_034903_048_FC16,-33.5200463,115.4147279,28,0,0,64,8,0,0,0,Unconsolidated,Unconsolidated
r20150527_034110_wa-gb-auv-06,PR_20150527_034913_550_FC16,-33.5201363,115.4146682,24,4,0,40,20,0,12,0,Unconsolidated,Unconsolidated
r20150527_034110_wa-gb-auv-06,PR_20150527_034924_052_FC16,-33.5202247,115.4146055,32,0,0,40,16,0,12,0,Unconsolidated,Unconsolidated
r20150527_034110_wa-gb-auv-06,PR_20150527_034934_553_FC16,-33.5203161,115.4145405,4,12,0,32,52,0,0,0,Seagrasses,Seagrasses
r20150527_034110_wa-gb-auv-06,PR_20150527_034945_055_FC16,-33.5204064,115.4144833,24,0,0,48,28,0,0,0,Unconsolidated,Unconsolidated
r20150527_034110_wa-gb-auv-06,PR_20150527_034955_556_FC16,-33.5204948,115.4144219,64,0,0,12,12,0,12,0,Macroalgae,Macroalgae
r20150527_034110_wa-gb-auv-06,PR_20150527_035006_056_FC16,-33.5205809,115.4143684,20,12,0,64,0,0,4,0,Unconsolidated,Unconsolidated
r20150527_034110_wa-gb-auv-06,PR_20150527_035016_558_FC16,-33.5206361,115.4144193,12,0,0,48,28,0,12,0,Unconsolidated,Unconsolidated
r20150527_034110_wa-gb-auv-06,PR_20150527_035027_060_FC16,-33.5206748,115.4145205,44,4,0,24,4,0,24,0,Macroalgae,Macroalgae
r20150527_034110_wa-gb-auv-06,PR_20150527_035037_561_FC16,-33.5207254,115.4146253,40,0,0,48,0,0,12,0,Unconsolidated,Unconsolidated
r20150527_034110_wa-gb-auv-06,PR_20150527_035048_064_FC16,-33.5207737,115.4147333,28,0,0,24,48,0,0,0,Seagrasses,Seagrasses
r20150527_034110_wa-gb-auv-06,PR_20150527_035058_567_FC16,-33.5208204,115.4148355,48,0,0,36,16,0,0,0,Macroalgae,Macroalgae
r20150527_034110_wa-gb-auv-06,PR_20150527_035109_070_FC16,-33.5208695,115.4149437,36,0,0,24,40,0,0,0,Seagrasses,Seagrasses
r20150527_034110_wa-gb-auv-06,PR_20150527_035119_574_FC16,-33.5209139,115.4150511,8,0,0,4,88,0,0,0,Seagrasses,Seagrasses
r20150527_034110_wa-gb-auv-06,PR_20150527_035130_076_FC16,-33.520956,115.4151492,40,0,0,32,24,0,0,4,Macroalgae,Macroalgae
r20150527_034110_wa-gb-auv-06,PR_20150527_035140_578_FC16,-33.5209975,115.4152516,0,0,0,32,68,0,0,0,Seagrasses,Seagrasses
r20150527_034110_wa-gb-auv-06,PR_20150527_035151_079_FC16,-33.5209801,115.4153244,0,0,0,16,84,0,0,0,Seagrasses,Seagrasses
r20150527_034110_wa-gb-auv-06,PR_20150527_035201_580_FC16,-33.5208986,115.4153774,16,0,0,8,64,0,12,0,Seagrasses,Seagrasses
r20150527_034110_wa-gb-auv-06,PR_20150527_035212_081_FC16,-33.5208176,115.4154373,0,0,0,4,92,0,4,0,Seagrasses,Seagrasses
r20150527_034110_wa-gb-auv-06,PR_20150527_035222_584_FC16,-33.5207388,115.4155,40,0,0,56,4,0,0,0,Unconsolidated,Unconsolidated
r20150527_034110_wa-gb-auv-06,PR_20150527_035233_086_FC16,-33.5206608,115.4155603,0,0,0,12,88,0,0,0,Seagrasses,Seagrasses
r20150527_034110_wa-gb-auv-06,PR_20150527_035243_589_FC16,-33.5205769,115.4156162,44,0,0,40,16,0,0,0,Macroalgae,Macroalgae
r20150527_034110_wa-gb-auv-06,PR_20150527_035254_092_FC16,-33.5205002,115.4156769,80,0,0,8,4,8,0,0,Macroalgae,Macroalgae
r20150527_034110_wa-gb-auv-06,PR_20150527_035304_596_FC16,-33.520425,115.4157366,20,0,0,4,68,0,8,0,Seagrasses,Seagrasses
